"compositeSampleID","siteID","sampleID","plotID","biomassID","geneticSampleID","biome","nlcdClass","horizon","sampleBottomDepth","sampleTopDepth","litterDepth","standingWaterDepth","soilTemp","sampleTiming","domainID","decimalLatitude","decimalLongitude","proportion_fungi","proportion_bacteria","gram_positive","gram_negative","total_fungi","total_bacteria","proportion_sap_ecto_fungi","proportion_arbuscular_fungi","bacteria_fungi_total","total_biomass","db_name","Bacteria","Eukaryota","Archaea","fungi_domain_metagenome","sample_id","genus_amf_metagenome","genus_fungi_metagenome","genus_fungi_minus_amf_metagenome","phyla_fungi_metagenome","seq_depth"
NA,"WOOD","WOOD_001-M-41-20221003","WOOD_001","WOOD_001-M-41-20221003-BM","WOOD_001-M-41-20221003-GEN","Herbaceous","grasslandHerbaceous","M",30,0,3,0,14.1,"fallWinterTransition","D09",47.128258,-99.257768,0.372061094903038,0.627938905096962,47,26.18,43.36,73.18,0.102883130255706,0.0640123562725245,116.54,150.65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"WOOD","WOOD_001-M-23-20221003","WOOD_001","WOOD_001-M-23-20221003-BM","WOOD_001-M-23-20221003-GEN","Herbaceous","grasslandHerbaceous","M",30,0,1,0,14.3,"fallWinterTransition","D09",47.128258,-99.257768,0.383406232914161,0.616593767085839,29.48,15.63,28.05,45.11,0.0937670858392564,0.0560415527610716,73.16,96.67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"WOOD","WOOD_004-M-21-20221003","WOOD_004","WOOD_004-M-21-20221003-BM","WOOD_004-M-21-20221003-GEN","Herbaceous","grasslandHerbaceous","M",30,0,2,0,14.2,"fallWinterTransition","D09",47.12584,-99.253801,0.394378623645072,0.605621376354928,29.66,18.39,31.29,48.05,0.104487017897656,0.0680615074363499,79.34,107.17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"WOOD","WOOD_004-M-39-20221003","WOOD_004","WOOD_004-M-39-20221003-BM","WOOD_004-M-39-20221003-GEN","Herbaceous","grasslandHerbaceous","M",30,0,2.5,0,14,"fallWinterTransition","D09",47.12584,-99.253801,0.429169799162281,0.570830200837719,32.42,20.73,39.96,53.15,0.105574052196327,0.0813016861776394,93.11,121.88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"WOOD","WOOD_004-M-41-20221003","WOOD_004","WOOD_004-M-41-20221003-BM","WOOD_004-M-41-20221003-GEN","Herbaceous","grasslandHerbaceous","M",26.5,0,1.5,0,14.6,"fallWinterTransition","D09",47.12584,-99.253801,0.405557714729887,0.594442285270113,35.89,25.29,41.74,61.18,0.108725223474543,0.0724834823163622,102.92,140.51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"WOOD","WOOD_024-O-21-20221004","WOOD_024","WOOD_024-O-21-20221004-BM","WOOD_024-O-21-20221004-GEN","Wetlands","emergentHerbaceousWetlands","O",12,0,10,0,12.3,"fallWinterTransition","D09",47.151171,-99.262648,0.411375050902674,0.588624949097326,509.19,358.09,606.12,867.28,0.0849192344237817,0.0987647617754853,1473.4,2182.13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"WOOD","WOOD_024-M-23-20221004","WOOD_024","WOOD_024-M-23-20221004-BM","WOOD_024-M-23-20221004-GEN","Wetlands","emergentHerbaceousWetlands","M",30,0,6,0,11.8,"fallWinterTransition","D09",47.151171,-99.262648,0.267341306347746,0.732658693652254,88.88,70.4,58.12,159.28,0.0643054277828887,0.0587396504139834,217.4,322.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"WOOD","WOOD_024-M-39-20221004","WOOD_024","WOOD_024-M-39-20221004-BM","WOOD_024-M-39-20221004-GEN","Wetlands","emergentHerbaceousWetlands","M",28.5,0,6,0,11.4,"fallWinterTransition","D09",47.151171,-99.262648,0.369453477394315,0.630546522605686,76.38,43.84,70.44,120.22,0.0934648064617644,0.0780446868771635,190.66,253.74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"WOOD","WOOD_005-M-21-20221004","WOOD_005","WOOD_005-M-21-20221004-BM","WOOD_005-M-21-20221004-GEN","Herbaceous","grasslandHerbaceous","M",29,0,1,0,13.2,"fallWinterTransition","D09",47.149339,-99.251928,0.406542056074766,0.593457943925234,29.42,16.3,31.32,45.72,0.11046209761163,0.0680166147455867,77.04,100.98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"WOOD","WOOD_005-M-39-20221004","WOOD_005","WOOD_005-M-39-20221004-BM","WOOD_005-M-39-20221004-GEN","Herbaceous","grasslandHerbaceous","M",29,0,2,0,13.6,"fallWinterTransition","D09",47.149339,-99.251928,0.377452667814114,0.622547332185886,23.16,13.01,21.93,36.17,0.104130808950086,0.0662650602409639,58.1,80.09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"WOOD","WOOD_005-M-23-20221004","WOOD_005","WOOD_005-M-23-20221004-BM","WOOD_005-M-23-20221004-GEN","Herbaceous","grasslandHerbaceous","M",30,0,0.5,0,13.9,"fallWinterTransition","D09",47.149339,-99.251928,0.3882068130728,0.6117931869272,22.63,12.75,22.45,35.38,0.112744250389071,0.0546429189002248,57.83,75.77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"WOOD","WOOD_045-M-21-20221004","WOOD_045","WOOD_045-M-21-20221004-BM","WOOD_045-M-21-20221004-GEN","Herbaceous","grasslandHerbaceous","M",29,0,2,0,13,"fallWinterTransition","D09",47.127465,-99.246302,0.292334550071417,0.707665449928583,55.44,33.74,36.84,89.18,0.0760990318996985,0.0608633550230122,126.02,170.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"WOOD","WOOD_045-M-39-20221004","WOOD_045","WOOD_045-M-39-20221004-BM","WOOD_045-M-39-20221004-GEN","Herbaceous","grasslandHerbaceous","M",24,0,2,0,14,"fallWinterTransition","D09",47.127465,-99.246302,0.319859764899979,0.680140235100021,36.28,29.68,31.02,65.96,0.0887811919983502,0.0521757063312023,96.98,130.78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"WOOD","WOOD_045-M-41-20221004","WOOD_045","WOOD_045-M-41-20221004-BM","WOOD_045-M-41-20221004-GEN","Herbaceous","grasslandHerbaceous","M",22,0,0.5,0,14.9,"fallWinterTransition","D09",47.127465,-99.246302,0.322882776298925,0.677117223701075,39.21,29.47,32.75,68.68,0.098392980380558,0.0468303263334319,101.43,136.94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"WOOD","WOOD_043-M-21-20221005","WOOD_043","WOOD_043-M-21-20221005-BM","WOOD_043-M-21-20221005-GEN","Herbaceous","grasslandHerbaceous","M",30,0,2,0,12.2,"fallWinterTransition","D09",47.131002,-99.242763,0.326456710194228,0.673543289805772,38.06,23.32,29.75,61.38,0.0797761439701525,0.0645232086030945,91.13,121.37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"WOOD","WOOD_043-M-23-20221005","WOOD_043","WOOD_043-M-23-20221005-BM","WOOD_043-M-23-20221005-GEN","Herbaceous","grasslandHerbaceous","M",29,0,1.5,0,11.4,"fallWinterTransition","D09",47.131002,-99.242763,0.329919647077359,0.670080352922641,26.94,15.59,20.94,42.53,0.0833464628958563,0.0705845281235229,63.47,84.68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"WOOD","WOOD_043-M-41-20221005","WOOD_043","WOOD_043-M-41-20221005-BM","WOOD_043-M-41-20221005-GEN","Herbaceous","grasslandHerbaceous","M",28.5,0,1,0,12.3,"fallWinterTransition","D09",47.131002,-99.242763,0.374234068627451,0.625765931372549,25.36,15.49,24.43,40.85,0.0949754901960784,0.0761335784313725,65.28,88.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"WOOD","WOOD_042-M-41-20221005","WOOD_042","WOOD_042-M-41-20221005-BM","WOOD_042-M-41-20221005-GEN","Herbaceous","grasslandHerbaceous","M",30,0,1,0,11.3,"fallWinterTransition","D09",47.129092,-99.245921,0.323787792355961,0.676212207644039,36.54,22.73,28.38,59.27,0.0980034227039361,0.0473474044495151,87.65,115.94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"WOOD","WOOD_042-M-39-20221005","WOOD_042","WOOD_042-M-39-20221005-BM","WOOD_042-M-39-20221005-GEN","Herbaceous","grasslandHerbaceous","M",29.5,0,3,0,11,"fallWinterTransition","D09",47.129092,-99.245921,0.309083478083172,0.690916521916829,41.66,25.96,30.25,67.62,0.0799019106978645,0.0645754572391948,97.87,131.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"WOOD","WOOD_042-M-23-20221005","WOOD_042","WOOD_042-M-23-20221005-BM","WOOD_042-M-23-20221005-GEN","Herbaceous","grasslandHerbaceous","M",29,0,0.5,0,11.7,"fallWinterTransition","D09",47.129092,-99.245921,0.264429218441528,0.735570781558472,40.31,23.03,22.77,63.34,0.0739751480664267,0.0484264313087911,86.11,116.28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"WOOD","WOOD_044-M-23-20221005","WOOD_044","WOOD_044-M-23-20221005-BM","WOOD_044-M-23-20221005-GEN","Herbaceous","grasslandHerbaceous","M",30,0,3,0,12.3,"fallWinterTransition","D09",47.12829,-99.243528,0.375271704385628,0.624728295614371,31.19,17.67,29.35,48.86,0.100498657460683,0.0545965989003964,78.21,102.83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"WOOD","WOOD_044-M-41-20221005","WOOD_044","WOOD_044-M-41-20221005-BM","WOOD_044-M-41-20221005-GEN","Herbaceous","grasslandHerbaceous","M",26,0,4,0,12.5,"fallWinterTransition","D09",47.12829,-99.243528,0.326694619147449,0.673305380852551,24.39,14.15,18.7,38.54,0.0871767994409504,0.0618448637316562,57.24,78.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"WOOD","WOOD_044-M-39-20221005","WOOD_044","WOOD_044-M-39-20221005-BM","WOOD_044-M-39-20221005-GEN","Herbaceous","grasslandHerbaceous","M",29.5,0,3,0,10.9,"fallWinterTransition","D09",47.12829,-99.243528,0.43475671997278,0.56524328002722,39.83,26.62,51.11,66.45,0.140098673018033,0.0560564817965294,117.56,144.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"WOOD","WOOD_043-M-23-20230501","WOOD_043","WOOD_043-M-23-20230501-BM","WOOD_043-M-23-20230501-GEN","Herbaceous","grasslandHerbaceous","M",30,0,7,0,3.9,"winterSpringTransition",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"WOOD","WOOD_043-M-41-20230501","WOOD_043","WOOD_043-M-41-20230501-BM","WOOD_043-M-41-20230501-GEN","Herbaceous","grasslandHerbaceous","M",29.5,0,1,0,5.1,"winterSpringTransition",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"WOOD","WOOD_043-M-39-20230501","WOOD_043","WOOD_043-M-39-20230501-BM","WOOD_043-M-39-20230501-GEN","Herbaceous","grasslandHerbaceous","M",29,0,1.5,0,4.8,"winterSpringTransition",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"WOOD","WOOD_045-M-41-20230501","WOOD_045","WOOD_045-M-41-20230501-BM","WOOD_045-M-41-20230501-GEN","Herbaceous","grasslandHerbaceous","M",29.5,0,1,0,6.3,"winterSpringTransition",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"WOOD","WOOD_045-M-39-20230501","WOOD_045","WOOD_045-M-39-20230501-BM","WOOD_045-M-39-20230501-GEN","Herbaceous","grasslandHerbaceous","M",29.5,0,4,0,3.3,"winterSpringTransition",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"WOOD","WOOD_045-M-23-20230501","WOOD_045","WOOD_045-M-23-20230501-BM","WOOD_045-M-23-20230501-GEN","Herbaceous","grasslandHerbaceous","M",30,0,1.5,0,6.6,"winterSpringTransition",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"WOOD","WOOD_044-M-23-20230501","WOOD_044","WOOD_044-M-23-20230501-BM","WOOD_044-M-23-20230501-GEN","Herbaceous","grasslandHerbaceous","M",30,0,3,0,4.6,"winterSpringTransition",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"WOOD","WOOD_044-M-21-20230501","WOOD_044","WOOD_044-M-21-20230501-BM","WOOD_044-M-21-20230501-GEN","Herbaceous","grasslandHerbaceous","M",30,0,5,0,5,"winterSpringTransition",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"WOOD","WOOD_044-O-39-20230501","WOOD_044","WOOD_044-O-39-20230501-BM","WOOD_044-O-39-20230501-GEN","Herbaceous","grasslandHerbaceous","O",4.5,0,3,0,3.8,"winterSpringTransition",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"WOOD","WOOD_003-M-21-20230502","WOOD_003","WOOD_003-M-21-20230502-BM","WOOD_003-M-21-20230502-GEN","Herbaceous","grasslandHerbaceous","M",29,0,0.5,0,5.1,"winterSpringTransition",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"WOOD","WOOD_003-M-23-20230502","WOOD_003","WOOD_003-M-23-20230502-BM","WOOD_003-M-23-20230502-GEN","Herbaceous","grasslandHerbaceous","M",30,0,1,0,5.7,"winterSpringTransition",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"WOOD","WOOD_003-O-41-20230502","WOOD_003","WOOD_003-O-41-20230502-BM","WOOD_003-O-41-20230502-GEN","Herbaceous","grasslandHerbaceous","O",3.5,0,3,0,4.8,"winterSpringTransition",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"WOOD","WOOD_001-M-23-20230502","WOOD_001","WOOD_001-M-23-20230502-BM","WOOD_001-M-23-20230502-GEN","Herbaceous","grasslandHerbaceous","M",30,0,5,0,5,"winterSpringTransition",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"WOOD","WOOD_001-M-41-20230502","WOOD_001","WOOD_001-M-41-20230502-BM","WOOD_001-M-41-20230502-GEN","Herbaceous","grasslandHerbaceous","M",30,0,2.5,0,4,"winterSpringTransition",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"WOOD","WOOD_001-M-39-20230502","WOOD_001","WOOD_001-M-39-20230502-BM","WOOD_001-M-39-20230502-GEN","Herbaceous","grasslandHerbaceous","M",30,0,3,0,6.3,"winterSpringTransition",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"WOOD","WOOD_004-M-21-20230502","WOOD_004","WOOD_004-M-21-20230502-BM","WOOD_004-M-21-20230502-GEN","Herbaceous","grasslandHerbaceous","M",30,0,2.5,0,6.5,"winterSpringTransition",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"WOOD","WOOD_004-M-23-20230502","WOOD_004","WOOD_004-M-23-20230502-BM","WOOD_004-M-23-20230502-GEN","Herbaceous","grasslandHerbaceous","M",30,0,2.5,0,4.9,"winterSpringTransition",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"WOOD","WOOD_004-M-39-20230502","WOOD_004","WOOD_004-M-39-20230502-BM","WOOD_004-M-39-20230502-GEN","Herbaceous","grasslandHerbaceous","M",30,0,3.5,0,5.6,"winterSpringTransition",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"WOOD","WOOD_002-M-21-20230503","WOOD_002","WOOD_002-M-21-20230503-BM","WOOD_002-M-21-20230503-GEN","Herbaceous","grasslandHerbaceous","M",30,0,0.5,0,6.5,"winterSpringTransition",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"WOOD","WOOD_002-M-39-20230503","WOOD_002","WOOD_002-M-39-20230503-BM","WOOD_002-M-39-20230503-GEN","Herbaceous","grasslandHerbaceous","M",30,0,0.5,0,7.3,"winterSpringTransition",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"WOOD","WOOD_002-M-41-20230503","WOOD_002","WOOD_002-M-41-20230503-BM","WOOD_002-M-41-20230503-GEN","Herbaceous","grasslandHerbaceous","M",30,0,3.5,0,6.7,"winterSpringTransition",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"WOOD","WOOD_005-M-23-20230503","WOOD_005","WOOD_005-M-23-20230503-BM","WOOD_005-M-23-20230503-GEN","Herbaceous","grasslandHerbaceous","M",30,0,0.5,0,8.4,"winterSpringTransition",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"WOOD","WOOD_005-M-39-20230503","WOOD_005","WOOD_005-M-39-20230503-BM","WOOD_005-M-39-20230503-GEN","Herbaceous","grasslandHerbaceous","M",30.5,0,0.5,0,8,"winterSpringTransition",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"WOOD","WOOD_005-M-21-20230503","WOOD_005","WOOD_005-M-21-20230503-BM","WOOD_005-M-21-20230503-GEN","Herbaceous","grasslandHerbaceous","M",29.5,0,1,0,7.7,"winterSpringTransition",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"WOOD","WOOD_024-O-39-20230509","WOOD_024","WOOD_024-O-39-20230509-BM","WOOD_024-O-39-20230509-GEN","Wetlands","emergentHerbaceousWetlands","O",2.7,0,6,0,5.5,"winterSpringTransition",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"WOOD","WOOD_024-M-41-20230509","WOOD_024","WOOD_024-M-41-20230509-BM","WOOD_024-M-41-20230509-GEN","Wetlands","emergentHerbaceousWetlands","M",30,0,NA,32,NA,"winterSpringTransition",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"WOOD","WOOD_042-M-23-20230509","WOOD_042","WOOD_042-M-23-20230509-BM","WOOD_042-M-23-20230509-GEN","Herbaceous","grasslandHerbaceous","M",30,0,1,0,8.8,"winterSpringTransition",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"WOOD","WOOD_042-M-41-20230509","WOOD_042","WOOD_042-M-41-20230509-BM","WOOD_042-M-41-20230509-GEN","Herbaceous","grasslandHerbaceous","M",29,0,NA,16,NA,"winterSpringTransition",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"WOOD","WOOD_042-M-21-20230509","WOOD_042","WOOD_042-M-21-20230509-BM","WOOD_042-M-21-20230509-GEN","Herbaceous","grasslandHerbaceous","M",30,0,1.1,0,9.2,"winterSpringTransition",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"WOOD_024-M-20230703-COMP","WOOD","WOOD_024-M-23-20230703","WOOD_024","WOOD_024-M-23-20230703-BM","WOOD_024-M-23-20230703-GEN","Wetlands","emergentHerbaceousWetlands","M",31,0,NA,16,NA,"peakGreenness",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"WOOD_024-M-20230703-COMP","WOOD","WOOD_024-M-21-20230703","WOOD_024","WOOD_024-M-21-20230703-BM","WOOD_024-M-21-20230703-GEN","Wetlands","emergentHerbaceousWetlands","M",31,0,NA,19,NA,"peakGreenness",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"WOOD_024-O-20230703-COMP","WOOD","WOOD_024-O-39-20230703","WOOD_024","WOOD_024-O-39-20230703-BM","WOOD_024-O-39-20230703-GEN","Wetlands","emergentHerbaceousWetlands","O",5,0,4.1,0,16.2,"peakGreenness",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"WOOD_045-M-20230703-COMP","WOOD","WOOD_045-M-21-20230703","WOOD_045","WOOD_045-M-21-20230703-BM","WOOD_045-M-21-20230703-GEN","Herbaceous","grasslandHerbaceous","M",30,0,2.4,0,20,"peakGreenness",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"WOOD_045-M-20230703-COMP","WOOD","WOOD_045-M-39-20230703","WOOD_045","WOOD_045-M-39-20230703-BM","WOOD_045-M-39-20230703-GEN","Herbaceous","grasslandHerbaceous","M",30,0,1.3,0,21.7,"peakGreenness",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"WOOD_045-M-20230703-COMP","WOOD","WOOD_045-M-41-20230703","WOOD_045","WOOD_045-M-41-20230703-BM","WOOD_045-M-41-20230703-GEN","Herbaceous","grasslandHerbaceous","M",30,0,0.6,0,22.4,"peakGreenness",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"WOOD_044-M-20230703-COMP","WOOD","WOOD_044-M-21-20230703","WOOD_044","WOOD_044-M-21-20230703-BM","WOOD_044-M-21-20230703-GEN","Herbaceous","grasslandHerbaceous","M",30,0,1.3,0,22.5,"peakGreenness",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"WOOD_044-M-20230703-COMP","WOOD","WOOD_044-M-23-20230703","WOOD_044","WOOD_044-M-23-20230703-BM","WOOD_044-M-23-20230703-GEN","Herbaceous","grasslandHerbaceous","M",31,0,1.2,0,20,"peakGreenness",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"WOOD_044-M-20230703-COMP","WOOD","WOOD_044-M-39-20230703","WOOD_044","WOOD_044-M-39-20230703-BM","WOOD_044-M-39-20230703-GEN","Herbaceous","grasslandHerbaceous","M",30,0,2,0,18.6,"peakGreenness",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"WOOD_042-M-20230704-COMP","WOOD","WOOD_042-M-21-20230704","WOOD_042","WOOD_042-M-21-20230704-BM","WOOD_042-M-21-20230704-GEN","Herbaceous","grasslandHerbaceous","M",30,0,3.4,0,16.8,"peakGreenness",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"WOOD_042-M-20230704-COMP","WOOD","WOOD_042-M-39-20230704","WOOD_042","WOOD_042-M-39-20230704-BM","WOOD_042-M-39-20230704-GEN","Herbaceous","grasslandHerbaceous","M",30,0,1,0,17.4,"peakGreenness",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"WOOD_042-M-20230704-COMP","WOOD","WOOD_042-M-41-20230704","WOOD_042","WOOD_042-M-41-20230704-BM","WOOD_042-M-41-20230704-GEN","Herbaceous","grasslandHerbaceous","M",30,0,0.9,0,17.9,"peakGreenness",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"WOOD_043-M-20230704-COMP","WOOD","WOOD_043-M-21-20230704","WOOD_043","WOOD_043-M-21-20230704-BM","WOOD_043-M-21-20230704-GEN","Herbaceous","grasslandHerbaceous","M",30,0,3,0,18.2,"peakGreenness",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"WOOD_043-M-20230704-COMP","WOOD","WOOD_043-M-39-20230704","WOOD_043","WOOD_043-M-39-20230704-BM","WOOD_043-M-39-20230704-GEN","Herbaceous","grasslandHerbaceous","M",30,0,0.8,0,18.9,"peakGreenness",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"WOOD_043-M-20230704-COMP","WOOD","WOOD_043-M-41-20230704","WOOD_043","WOOD_043-M-41-20230704-BM","WOOD_043-M-41-20230704-GEN","Herbaceous","grasslandHerbaceous","M",29,0,0.5,0,18.9,"peakGreenness",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"WOOD_001-M-20230704-COMP","WOOD","WOOD_001-M-21-20230704","WOOD_001","WOOD_001-M-21-20230704-BM","WOOD_001-M-21-20230704-GEN","Herbaceous","grasslandHerbaceous","M",30,0,3.4,0,19.2,"peakGreenness",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"WOOD_001-M-20230704-COMP","WOOD","WOOD_001-M-39-20230704","WOOD_001","WOOD_001-M-39-20230704-BM","WOOD_001-M-39-20230704-GEN","Herbaceous","grasslandHerbaceous","M",31,0,3,0,18.1,"peakGreenness",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
