sampleID,db_name,seq_depth,reads_classified,pct_classified,taxonomic_rank,taxon_group
BONA_006-O-20180928-COMP,soil_microbe_db,9356290,0,0,strain,all_domain
BONA_006-O-20190828-COMP,soil_microbe_db,4460215,0,0,strain,all_domain
BONA_006-O-20200914-COMP,soil_microbe_db,1736276,0,0,strain,all_domain
BONA_006-O-20210707-COMP,soil_microbe_db,181683846,0,0,strain,all_domain
BONA_009-M-20190828-COMP,soil_microbe_db,5582759,0,0,strain,all_domain
BONA_009-O-20180919-COMP,soil_microbe_db,6180344,0,0,strain,all_domain
BONA_009-O-20190828-COMP,soil_microbe_db,2940046,0,0,strain,all_domain
BONA_009-O-20200914-COMP,soil_microbe_db,4869618,0,0,strain,all_domain
BONA_009-O-20210707-COMP,soil_microbe_db,173011501,0,0,strain,all_domain
BONA_013-M-20190828-COMP,soil_microbe_db,3597584,0,0,strain,all_domain
BONA_013-O-20180919-COMP,soil_microbe_db,14618040,0,0,strain,all_domain
BONA_013-O-20190828-COMP,soil_microbe_db,4714508,0,0,strain,all_domain
BONA_013-O-20200915-COMP,soil_microbe_db,4795918,0,0,strain,all_domain
BONA_070-M-20190826-COMP,soil_microbe_db,4207665,0,0,strain,all_domain
BONA_070-O-20180918-COMP,soil_microbe_db,72919,0,0,strain,all_domain
BONA_070-O-20200916-COMP,soil_microbe_db,5411582,0,0,strain,all_domain
BONA_071-M-20190826-COMP,soil_microbe_db,2921116,0,0,strain,all_domain
BONA_071-O-20180918-COMP,soil_microbe_db,11605222,0,0,strain,all_domain
BONA_071-O-20190826-COMP,soil_microbe_db,3373232,0,0,strain,all_domain
BONA_071-O-20200915-COMP,soil_microbe_db,74929,0,0,strain,all_domain
BONA_080-M-20190826-COMP,soil_microbe_db,3165153,0,0,strain,all_domain
BONA_080-O-20180918-COMP,soil_microbe_db,9599419,0,0,strain,all_domain
BONA_080-O-20190826-COMP,soil_microbe_db,3891959,0,0,strain,all_domain
BONA_080-O-20200916-COMP,soil_microbe_db,5503702,0,0,strain,all_domain
BONA_084-M-20190830-COMP,soil_microbe_db,4325646,0,0,strain,all_domain
BONA_084-O-20180918-COMP,soil_microbe_db,1942,0,0,strain,all_domain
BONA_084-O-20190830-COMP,soil_microbe_db,4527360,0,0,strain,all_domain
BONA_084-O-20200916-COMP,soil_microbe_db,4500313,0,0,strain,all_domain
CLBJ_001-M-20170412-COMP,soil_microbe_db,8568814,0,0,strain,all_domain
CLBJ_001-M-20190416-COMP,soil_microbe_db,403767,0,0,strain,all_domain
CLBJ_001-M-20210506-COMP,soil_microbe_db,195630971,0,0,strain,all_domain
CLBJ_002-M-20170411-COMP,soil_microbe_db,9063569,0,0,strain,all_domain
CLBJ_002-M-20180410-COMP,soil_microbe_db,7228973,0,0,strain,all_domain
CLBJ_002-M-20190415-COMP,soil_microbe_db,8081934,0,0,strain,all_domain
CLBJ_002-M-20210506-COMP,soil_microbe_db,175078653,0,0,strain,all_domain
CLBJ_003-M-20170411-COMP,soil_microbe_db,7122323,0,0,strain,all_domain
CLBJ_003-M-20180411-COMP,soil_microbe_db,7855782,0,0,strain,all_domain
CLBJ_003-M-20190415-COMP,soil_microbe_db,3558154,0,0,strain,all_domain
CLBJ_003-M-20210506-COMP,soil_microbe_db,264333353,0,0,strain,all_domain
CLBJ_006-M-20170412-COMP,soil_microbe_db,7630256,0,0,strain,all_domain
CLBJ_006-M-20180410-COMP,soil_microbe_db,5119823,0,0,strain,all_domain
CLBJ_006-M-20190416-COMP,soil_microbe_db,603894,0,0,strain,all_domain
CLBJ_006-M-20210506-COMP,soil_microbe_db,221137058,0,0,strain,all_domain
CLBJ_031-M-20160815-COMP,soil_microbe_db,5689970,0,0,strain,all_domain
CLBJ_031-M-20170412-COMP,soil_microbe_db,7549224,0,0,strain,all_domain
CLBJ_031-M-20180409-COMP,soil_microbe_db,6545444,0,0,strain,all_domain
CLBJ_031-M-20190416-COMP,soil_microbe_db,1072652,0,0,strain,all_domain
CLBJ_032-M-20160817-COMP,soil_microbe_db,1976623,0,0,strain,all_domain
CLBJ_032-M-20170413-COMP,soil_microbe_db,10191562,0,0,strain,all_domain
CLBJ_032-M-20190415-COMP,soil_microbe_db,1982281,0,0,strain,all_domain
CLBJ_032-M-20210504-COMP,soil_microbe_db,245457576,0,0,strain,all_domain
CLBJ_033-M-20170413-COMP,soil_microbe_db,7944977,0,0,strain,all_domain
CLBJ_033-M-20180409-COMP,soil_microbe_db,3596491,0,0,strain,all_domain
CLBJ_033-M-20190415-COMP,soil_microbe_db,1908902,0,0,strain,all_domain
CLBJ_033-M-20210505-COMP,soil_microbe_db,253011998,0,0,strain,all_domain
CLBJ_033-O-20160815-COMP,soil_microbe_db,9469832,0,0,strain,all_domain
CLBJ_034-M-20160817-COMP,soil_microbe_db,8171673,0,0,strain,all_domain
CLBJ_034-M-20170413-COMP,soil_microbe_db,14059317,0,0,strain,all_domain
CLBJ_034-M-20180409-COMP,soil_microbe_db,3446525,0,0,strain,all_domain
CLBJ_034-M-20190416-COMP,soil_microbe_db,6337853,0,0,strain,all_domain
CLBJ_038-M-20210504-COMP,soil_microbe_db,178724319,0,0,strain,all_domain
CLBJ_038-O-20160817-COMP,soil_microbe_db,8529122,0,0,strain,all_domain
CLBJ_038-O-20170413-COMP,soil_microbe_db,11729101,0,0,strain,all_domain
CLBJ_040-M-20170413-COMP,soil_microbe_db,8394356,0,0,strain,all_domain
CLBJ_040-M-20180411-COMP,soil_microbe_db,5321585,0,0,strain,all_domain
CLBJ_040-M-20190415-COMP,soil_microbe_db,834212,0,0,strain,all_domain
CLBJ_040-M-20210503-COMP,soil_microbe_db,153183575,0,0,strain,all_domain
CPER_001-M-20130701-COMP,soil_microbe_db,9793157,0,0,strain,all_domain
CPER_001-M-20131024-COMP,soil_microbe_db,9912696,0,0,strain,all_domain
CPER_001-M-20140715-COMP,soil_microbe_db,5377382,0,0,strain,all_domain
CPER_001-M-20160720-COMP,soil_microbe_db,8186590,0,0,strain,all_domain
CPER_001-M-20170710-COMP,soil_microbe_db,13724501,0,0,strain,all_domain
CPER_001-M-20180702-COMP,soil_microbe_db,6372041,0,0,strain,all_domain
CPER_001-M-20190626-COMP,soil_microbe_db,1358288,0,0,strain,all_domain
CPER_002-M-20130701-COMP,soil_microbe_db,13337176,0,0,strain,all_domain
CPER_002-M-20140117-COMP,soil_microbe_db,14593406,0,0,strain,all_domain
CPER_002-M-20140415-COMP,soil_microbe_db,8112739,0,0,strain,all_domain
CPER_002-M-20170710-COMP,soil_microbe_db,8490123,0,0,strain,all_domain
CPER_002-M-20180702-COMP,soil_microbe_db,6972176,0,0,strain,all_domain
CPER_002-M-20190624-COMP,soil_microbe_db,4366455,0,0,strain,all_domain
CPER_002-M-20200624-COMP,soil_microbe_db,7967404,0,0,strain,all_domain
CPER_002-M-20210628-COMP,soil_microbe_db,367562,0,0,strain,all_domain
CPER_003-M-20130701-COMP,soil_microbe_db,11380760,0,0,strain,all_domain
CPER_003-M-20140116-COMP,soil_microbe_db,25561074,0,0,strain,all_domain
CPER_003-M-20140415-COMP,soil_microbe_db,11657523,0,0,strain,all_domain
CPER_003-M-20140716-COMP,soil_microbe_db,5711005,0,0,strain,all_domain
CPER_003-M-20160720-COMP,soil_microbe_db,5727907,0,0,strain,all_domain
CPER_003-M-20180702-COMP,soil_microbe_db,10847074,0,0,strain,all_domain
CPER_003-M-20190624-COMP,soil_microbe_db,4403881,0,0,strain,all_domain
CPER_004-M-20130701-COMP,soil_microbe_db,11058213,0,0,strain,all_domain
CPER_004-M-20140117-COMP,soil_microbe_db,12982607,0,0,strain,all_domain
CPER_004-M-20140415-COMP,soil_microbe_db,4357510,0,0,strain,all_domain
CPER_004-M-20160719-COMP,soil_microbe_db,5108023,0,0,strain,all_domain
CPER_004-M-20170710-COMP,soil_microbe_db,9832549,0,0,strain,all_domain
CPER_004-M-20190624-COMP,soil_microbe_db,3380434,0,0,strain,all_domain
CPER_004-M-20210630-COMP,soil_microbe_db,87751476,0,0,strain,all_domain
CPER_005-M-20160720-COMP,soil_microbe_db,6129909,0,0,strain,all_domain
CPER_005-M-20180702-COMP,soil_microbe_db,12877807,0,0,strain,all_domain
CPER_005-M-20190624-COMP,soil_microbe_db,10129129,0,0,strain,all_domain
CPER_006-M-20160719-COMP,soil_microbe_db,7438900,0,0,strain,all_domain
CPER_006-M-20170711-COMP,soil_microbe_db,5189501,0,0,strain,all_domain
CPER_006-M-20180702-COMP,soil_microbe_db,11209740,0,0,strain,all_domain
CPER_006-M-20190624-COMP,soil_microbe_db,5171376,0,0,strain,all_domain
CPER_006-M-20200624-COMP,soil_microbe_db,8394262,0,0,strain,all_domain
CPER_045-M-20170710-COMP,soil_microbe_db,2465989,0,0,strain,all_domain
CPER_045-M-20180702-COMP,soil_microbe_db,11985442,0,0,strain,all_domain
CPER_045-M-20190624-COMP,soil_microbe_db,2872751,0,0,strain,all_domain
CPER_046-M-20140716-COMP,soil_microbe_db,8299276,0,0,strain,all_domain
CPER_046-M-20170710-COMP,soil_microbe_db,3315194,0,0,strain,all_domain
CPER_046-M-20180702-COMP,soil_microbe_db,10876539,0,0,strain,all_domain
CPER_046-M-20190624-COMP,soil_microbe_db,4338463,0,0,strain,all_domain
CPER_046-M-20210628-COMP,soil_microbe_db,476412,0,0,strain,all_domain
CPER_047-M-20170710-COMP,soil_microbe_db,3587402,0,0,strain,all_domain
CPER_047-M-20190624-COMP,soil_microbe_db,5527162,0,0,strain,all_domain
CPER_047-M-20200623-COMP,soil_microbe_db,5392857,0,0,strain,all_domain
CPER_048-M-20180702-COMP,soil_microbe_db,12351948,0,0,strain,all_domain
CPER_048-M-20210628-COMP,soil_microbe_db,272495,0,0,strain,all_domain
DCFS_003-M-20190731-COMP,soil_microbe_db,6811994,0,0,strain,all_domain
DCFS_004-M-20190729-COMP,soil_microbe_db,5818533,0,0,strain,all_domain
DCFS_006-M-20190729-COMP,soil_microbe_db,4143812,0,0,strain,all_domain
DCFS_007-M-20190722-COMP,soil_microbe_db,4787817,0,0,strain,all_domain
DCFS_009-M-20190729-COMP,soil_microbe_db,3933788,0,0,strain,all_domain
DCFS_062-M-20190724-COMP,soil_microbe_db,3756754,0,0,strain,all_domain
DCFS_063-M-20190724-COMP,soil_microbe_db,7080878,0,0,strain,all_domain
DCFS_065-M-20190724-COMP,soil_microbe_db,6091349,0,0,strain,all_domain
DCFS_067-M-20190724-COMP,soil_microbe_db,5660025,0,0,strain,all_domain
DEJU_001-M-20180619-COMP,soil_microbe_db,5047127,0,0,strain,all_domain
DEJU_001-O-20160817-COMP,soil_microbe_db,1238527,0,0,strain,all_domain
DEJU_001-O-20170619-COMP,soil_microbe_db,1264446,0,0,strain,all_domain
DEJU_001-O-20180619-COMP,soil_microbe_db,3214482,0,0,strain,all_domain
DEJU_002-M-20180619-COMP,soil_microbe_db,5725456,0,0,strain,all_domain
DEJU_002-O-20160830-COMP,soil_microbe_db,15885860,0,0,strain,all_domain
DEJU_002-O-20170620-COMP,soil_microbe_db,6578582,0,0,strain,all_domain
DEJU_002-O-20180619-COMP,soil_microbe_db,7082083,0,0,strain,all_domain
DEJU_006-M-20180618-COMP,soil_microbe_db,5765476,0,0,strain,all_domain
DEJU_006-O-20160830-COMP,soil_microbe_db,2549183,0,0,strain,all_domain
DEJU_006-O-20170620-COMP,soil_microbe_db,4461006,0,0,strain,all_domain
DEJU_006-O-20180618-COMP,soil_microbe_db,16417816,0,0,strain,all_domain
DEJU_009-M-20180619-COMP,soil_microbe_db,6518483,0,0,strain,all_domain
DEJU_009-O-20160818-COMP,soil_microbe_db,4253293,0,0,strain,all_domain
DEJU_009-O-20170621-COMP,soil_microbe_db,5618751,0,0,strain,all_domain
DEJU_009-O-20180619-COMP,soil_microbe_db,8534951,0,0,strain,all_domain
DEJU_014-M-20180618-COMP,soil_microbe_db,10533236,0,0,strain,all_domain
DEJU_014-O-20160818-COMP,soil_microbe_db,6657595,0,0,strain,all_domain
DEJU_014-O-20170620-COMP,soil_microbe_db,10737464,0,0,strain,all_domain
DEJU_014-O-20180618-COMP,soil_microbe_db,9179567,0,0,strain,all_domain
DEJU_015-M-20180619-COMP,soil_microbe_db,15230391,0,0,strain,all_domain
DEJU_015-O-20160830-COMP,soil_microbe_db,2903433,0,0,strain,all_domain
DEJU_015-O-20170620-COMP,soil_microbe_db,6927586,0,0,strain,all_domain
DEJU_015-O-20180619-COMP,soil_microbe_db,3398006,0,0,strain,all_domain
DEJU_045-M-20180621-COMP,soil_microbe_db,6098648,0,0,strain,all_domain
DEJU_045-O-20170621-COMP,soil_microbe_db,6880002,0,0,strain,all_domain
DEJU_045-O-20180621-COMP,soil_microbe_db,3247740,0,0,strain,all_domain
DEJU_046-M-20180621-COMP,soil_microbe_db,6274473,0,0,strain,all_domain
DEJU_046-O-20160817-COMP,soil_microbe_db,6136956,0,0,strain,all_domain
DEJU_046-O-20170621-COMP,soil_microbe_db,3210692,0,0,strain,all_domain
DEJU_046-O-20180621-COMP,soil_microbe_db,9058612,0,0,strain,all_domain
DEJU_047-M-20180621-COMP,soil_microbe_db,14309314,0,0,strain,all_domain
DEJU_047-O-20160816-COMP,soil_microbe_db,5996070,0,0,strain,all_domain
DEJU_047-O-20170621-COMP,soil_microbe_db,3824553,0,0,strain,all_domain
DEJU_047-O-20180621-COMP,soil_microbe_db,7955381,0,0,strain,all_domain
DEJU_048-M-20180621-COMP,soil_microbe_db,9875349,0,0,strain,all_domain
DEJU_048-O-20160817-COMP,soil_microbe_db,1194063,0,0,strain,all_domain
DEJU_048-O-20170621-COMP,soil_microbe_db,11264959,0,0,strain,all_domain
DEJU_048-O-20180621-COMP,soil_microbe_db,10596335,0,0,strain,all_domain
DELA_001-M-20160825-COMP,soil_microbe_db,5276079,0,0,strain,all_domain
DELA_001-M-20190626-COMP,soil_microbe_db,4165797,0,0,strain,all_domain
DELA_002-M-20160825-COMP,soil_microbe_db,7972926,0,0,strain,all_domain
DELA_002-M-20190624-COMP,soil_microbe_db,9312041,0,0,strain,all_domain
DELA_003-M-20160824-COMP,soil_microbe_db,7565723,0,0,strain,all_domain
DELA_003-M-20190626-COMP,soil_microbe_db,5398122,0,0,strain,all_domain
DELA_004-M-20160824-COMP,soil_microbe_db,8519917,0,0,strain,all_domain
DELA_004-M-20190624-COMP,soil_microbe_db,8016621,0,0,strain,all_domain
DELA_005-M-20160825-COMP,soil_microbe_db,12122284,0,0,strain,all_domain
DELA_005-M-20190624-COMP,soil_microbe_db,6704598,0,0,strain,all_domain
DELA_014-M-20160824-COMP,soil_microbe_db,8276196,0,0,strain,all_domain
DELA_014-M-20190624-COMP,soil_microbe_db,6692281,0,0,strain,all_domain
DELA_037-M-20160824-COMP,soil_microbe_db,15315819,0,0,strain,all_domain
DELA_037-M-20190626-COMP,soil_microbe_db,6287543,0,0,strain,all_domain
DELA_038-M-20160824-COMP,soil_microbe_db,6671723,0,0,strain,all_domain
DELA_038-M-20190626-COMP,soil_microbe_db,9822410,0,0,strain,all_domain
DELA_040-M-20160824-COMP,soil_microbe_db,6323964,0,0,strain,all_domain
DELA_040-M-20190626-COMP,soil_microbe_db,8052489,0,0,strain,all_domain
DELA_041-M-20160824-COMP,soil_microbe_db,9007526,0,0,strain,all_domain
DELA_041-M-20190626-COMP,soil_microbe_db,3765417,0,0,strain,all_domain
DSNY_001-M-20170829-COMP,soil_microbe_db,4305310,0,0,strain,all_domain
DSNY_001-M-20180822-COMP,soil_microbe_db,2136011,0,0,strain,all_domain
DSNY_003-M-20170829-COMP,soil_microbe_db,8325563,0,0,strain,all_domain
DSNY_003-M-20180822-COMP,soil_microbe_db,5012769,0,0,strain,all_domain
DSNY_004-M-20180820-COMP,soil_microbe_db,7780786,0,0,strain,all_domain
DSNY_004-O-20160713-COMP,soil_microbe_db,10009890,0,0,strain,all_domain
DSNY_004-O-20170829-COMP,soil_microbe_db,3378975,0,0,strain,all_domain
DSNY_005-M-20160712-COMP,soil_microbe_db,11325509,0,0,strain,all_domain
DSNY_005-M-20180820-COMP,soil_microbe_db,1844,0,0,strain,all_domain
DSNY_006-M-20180823-COMP,soil_microbe_db,4810958,0,0,strain,all_domain
DSNY_009-M-20130731-COMP,soil_microbe_db,13885714,0,0,strain,all_domain
DSNY_009-M-20140327-COMP,soil_microbe_db,21159453,0,0,strain,all_domain
DSNY_009-M-20140409-COMP,soil_microbe_db,5068115,0,0,strain,all_domain
DSNY_009-M-20140910-COMP,soil_microbe_db,11239056,0,0,strain,all_domain
DSNY_009-M-20170829-COMP,soil_microbe_db,6827285,0,0,strain,all_domain
DSNY_009-M-20180823-COMP,soil_microbe_db,8633041,0,0,strain,all_domain
DSNY_016-M-20130731-COMP,soil_microbe_db,9315216,0,0,strain,all_domain
DSNY_016-M-20140327-COMP,soil_microbe_db,13603713,0,0,strain,all_domain
DSNY_016-M-20140910-COMP,soil_microbe_db,12961433,0,0,strain,all_domain
DSNY_016-M-20160713-COMP,soil_microbe_db,3082,0,0,strain,all_domain
DSNY_016-M-20170829-COMP,soil_microbe_db,2739298,0,0,strain,all_domain
DSNY_021-M-20140327-COMP,soil_microbe_db,8843448,0,0,strain,all_domain
DSNY_025-M-20140327-COMP,soil_microbe_db,10147315,0,0,strain,all_domain
DSNY_041-M-20170829-COMP,soil_microbe_db,1605782,0,0,strain,all_domain
DSNY_041-M-20180820-COMP,soil_microbe_db,8962232,0,0,strain,all_domain
DSNY_042-M-20180820-COMP,soil_microbe_db,9469663,0,0,strain,all_domain
DSNY_043-M-20170830-COMP,soil_microbe_db,1942321,0,0,strain,all_domain
DSNY_043-M-20180823-COMP,soil_microbe_db,5262632,0,0,strain,all_domain
DSNY_044-M-20160712-COMP,soil_microbe_db,10508783,0,0,strain,all_domain
DSNY_044-M-20180820-COMP,soil_microbe_db,5151808,0,0,strain,all_domain
GRSM_001-O-20160719-COMP,soil_microbe_db,9072062,0,0,strain,all_domain
GRSM_001-O-20170717-COMP,soil_microbe_db,5428603,0,0,strain,all_domain
GRSM_002-O-20160718-COMP,soil_microbe_db,11377076,0,0,strain,all_domain
GRSM_002-O-20170717-COMP,soil_microbe_db,8140252,0,0,strain,all_domain
GRSM_003-O-20160720-COMP,soil_microbe_db,28545373,0,0,strain,all_domain
GRSM_003-O-20170718-COMP,soil_microbe_db,5003380,0,0,strain,all_domain
GRSM_006-O-20160719-COMP,soil_microbe_db,14167229,0,0,strain,all_domain
GRSM_006-O-20170717-COMP,soil_microbe_db,5569340,0,0,strain,all_domain
GRSM_007-M-20170719-COMP,soil_microbe_db,3092331,0,0,strain,all_domain
GRSM_007-O-20160720-COMP,soil_microbe_db,5158556,0,0,strain,all_domain
GRSM_007-O-20170719-COMP,soil_microbe_db,4435860,0,0,strain,all_domain
GRSM_016-O-20160718-COMP,soil_microbe_db,15288864,0,0,strain,all_domain
GRSM_016-O-20170717-COMP,soil_microbe_db,7366299,0,0,strain,all_domain
GRSM_055-O-20160719-COMP,soil_microbe_db,55493677,0,0,strain,all_domain
GRSM_055-O-20170718-COMP,soil_microbe_db,9565382,0,0,strain,all_domain
GRSM_058-O-20160719-COMP,soil_microbe_db,20275707,0,0,strain,all_domain
GRSM_058-O-20170718-COMP,soil_microbe_db,10512923,0,0,strain,all_domain
GRSM_059-O-20160719-COMP,soil_microbe_db,13699183,0,0,strain,all_domain
GRSM_059-O-20170718-COMP,soil_microbe_db,5419411,0,0,strain,all_domain
GRSM_060-O-20160719-COMP,soil_microbe_db,16874148,0,0,strain,all_domain
GRSM_060-O-20170718-COMP,soil_microbe_db,8934600,0,0,strain,all_domain
GUAN_001-M-20160928-COMP,soil_microbe_db,6230003,0,0,strain,all_domain
GUAN_001-M-20171108-COMP,soil_microbe_db,12523497,0,0,strain,all_domain
GUAN_001-M-20180924-COMP,soil_microbe_db,8041715,0,0,strain,all_domain
GUAN_001-M-20190930-COMP,soil_microbe_db,3765061,0,0,strain,all_domain
GUAN_002-M-20160927-COMP,soil_microbe_db,12932449,0,0,strain,all_domain
GUAN_002-M-20171110-COMP,soil_microbe_db,10014323,0,0,strain,all_domain
GUAN_002-M-20180924-COMP,soil_microbe_db,9598220,0,0,strain,all_domain
GUAN_002-M-20190930-COMP,soil_microbe_db,3283433,0,0,strain,all_domain
GUAN_003-M-20160928-COMP,soil_microbe_db,9288811,0,0,strain,all_domain
GUAN_003-M-20171114-COMP,soil_microbe_db,11533103,0,0,strain,all_domain
GUAN_003-M-20180925-COMP,soil_microbe_db,18607016,0,0,strain,all_domain
GUAN_003-M-20191001-COMP,soil_microbe_db,3140862,0,0,strain,all_domain
GUAN_003-M-20210922-COMP,soil_microbe_db,163766503,0,0,strain,all_domain
GUAN_004-M-20160927-COMP,soil_microbe_db,18349028,0,0,strain,all_domain
GUAN_004-M-20171109-COMP,soil_microbe_db,9274404,0,0,strain,all_domain
GUAN_004-M-20180925-COMP,soil_microbe_db,8621,0,0,strain,all_domain
GUAN_004-M-20191001-COMP,soil_microbe_db,4284658,0,0,strain,all_domain
GUAN_004-M-20210922-COMP,soil_microbe_db,173735505,0,0,strain,all_domain
GUAN_006-M-20161005-COMP,soil_microbe_db,6022531,0,0,strain,all_domain
GUAN_006-M-20171109-COMP,soil_microbe_db,11104018,0,0,strain,all_domain
GUAN_006-M-20180927-COMP,soil_microbe_db,18462937,0,0,strain,all_domain
GUAN_006-M-20191003-COMP,soil_microbe_db,3965926,0,0,strain,all_domain
GUAN_006-M-20210922-COMP,soil_microbe_db,165488024,0,0,strain,all_domain
GUAN_007-M-20160928-COMP,soil_microbe_db,10920473,0,0,strain,all_domain
GUAN_007-M-20171114-COMP,soil_microbe_db,7231396,0,0,strain,all_domain
GUAN_007-M-20180925-COMP,soil_microbe_db,11818707,0,0,strain,all_domain
GUAN_007-M-20190930-COMP,soil_microbe_db,3729458,0,0,strain,all_domain
GUAN_007-M-20210922-COMP,soil_microbe_db,163207852,0,0,strain,all_domain
GUAN_042-M-20161004-COMP,soil_microbe_db,7678301,0,0,strain,all_domain
GUAN_042-M-20171108-COMP,soil_microbe_db,7506380,0,0,strain,all_domain
GUAN_042-M-20180926-COMP,soil_microbe_db,1389533,0,0,strain,all_domain
GUAN_042-M-20210920-COMP,soil_microbe_db,173996444,0,0,strain,all_domain
GUAN_043-M-20161005-COMP,soil_microbe_db,6290311,0,0,strain,all_domain
GUAN_043-M-20171110-COMP,soil_microbe_db,3729663,0,0,strain,all_domain
GUAN_043-M-20180927-COMP,soil_microbe_db,2269849,0,0,strain,all_domain
GUAN_043-M-20191002-COMP,soil_microbe_db,3621700,0,0,strain,all_domain
GUAN_043-M-20210921-COMP,soil_microbe_db,145311033,0,0,strain,all_domain
GUAN_048-M-20161004-COMP,soil_microbe_db,9480411,0,0,strain,all_domain
GUAN_048-M-20171107-COMP,soil_microbe_db,8490020,0,0,strain,all_domain
GUAN_048-M-20180926-COMP,soil_microbe_db,4830974,0,0,strain,all_domain
GUAN_048-M-20191002-COMP,soil_microbe_db,3955982,0,0,strain,all_domain
GUAN_048-M-20210920-COMP,soil_microbe_db,208128928,0,0,strain,all_domain
GUAN_049-M-20161004-COMP,soil_microbe_db,7637155,0,0,strain,all_domain
GUAN_049-M-20171107-COMP,soil_microbe_db,61331941,0,0,strain,all_domain
GUAN_049-M-20180926-COMP,soil_microbe_db,10081711,0,0,strain,all_domain
GUAN_049-M-20191002-COMP,soil_microbe_db,2958984,0,0,strain,all_domain
HARV_001-M-20130709-COMP,soil_microbe_db,8930867,0,0,strain,all_domain
HARV_001-M-20131122-COMP,soil_microbe_db,9341705,0,0,strain,all_domain
HARV_001-M-20180710-COMP,soil_microbe_db,645077,0,0,strain,all_domain
HARV_001-O-20131122-COMP,soil_microbe_db,4435490,0,0,strain,all_domain
HARV_001-O-20160803-COMP,soil_microbe_db,13520693,0,0,strain,all_domain
HARV_001-O-20170731-COMP,soil_microbe_db,1493105,0,0,strain,all_domain
HARV_001-O-20180710-COMP,soil_microbe_db,8168203,0,0,strain,all_domain
HARV_001-O-20190717-COMP,soil_microbe_db,4849258,0,0,strain,all_domain
HARV_001-O-20200713-COMP,soil_microbe_db,5878998,0,0,strain,all_domain
HARV_002-M-20180711-COMP,soil_microbe_db,1944449,0,0,strain,all_domain
HARV_002-O-20160809-COMP,soil_microbe_db,8296261,0,0,strain,all_domain
HARV_002-O-20170801-COMP,soil_microbe_db,14977660,0,0,strain,all_domain
HARV_002-O-20180711-COMP,soil_microbe_db,7300857,0,0,strain,all_domain
HARV_002-O-20190716-COMP,soil_microbe_db,5666555,0,0,strain,all_domain
HARV_002-O-20200715-COMP,soil_microbe_db,5792134,0,0,strain,all_domain
HARV_004-M-20180710-COMP,soil_microbe_db,8882754,0,0,strain,all_domain
HARV_004-O-20131122-COMP,soil_microbe_db,11478355,0,0,strain,all_domain
HARV_004-O-20160803-COMP,soil_microbe_db,7151007,0,0,strain,all_domain
HARV_004-O-20170731-COMP,soil_microbe_db,14473805,0,0,strain,all_domain
HARV_004-O-20180710-COMP,soil_microbe_db,4444524,0,0,strain,all_domain
HARV_004-O-20190718-COMP,soil_microbe_db,3969311,0,0,strain,all_domain
HARV_004-O-20200713-COMP,soil_microbe_db,3321027,0,0,strain,all_domain
HARV_005-M-20180711-COMP,soil_microbe_db,6993320,0,0,strain,all_domain
HARV_005-O-20180711-COMP,soil_microbe_db,9779380,0,0,strain,all_domain
HARV_005-O-20190716-COMP,soil_microbe_db,6194692,0,0,strain,all_domain
HARV_005-O-20200716-COMP,soil_microbe_db,3831307,0,0,strain,all_domain
HARV_010-O-20160803-COMP,soil_microbe_db,10195244,0,0,strain,all_domain
HARV_013-M-20130709-COMP,soil_microbe_db,9780694,0,0,strain,all_domain
HARV_013-M-20180712-COMP,soil_microbe_db,8376965,0,0,strain,all_domain
HARV_013-O-20131122-COMP,soil_microbe_db,7845800,0,0,strain,all_domain
HARV_013-O-20160803-COMP,soil_microbe_db,4412765,0,0,strain,all_domain
HARV_013-O-20170801-COMP,soil_microbe_db,10833607,0,0,strain,all_domain
HARV_013-O-20180712-COMP,soil_microbe_db,7984905,0,0,strain,all_domain
HARV_013-O-20190717-COMP,soil_microbe_db,5800036,0,0,strain,all_domain
HARV_013-O-20200713-COMP,soil_microbe_db,5067857,0,0,strain,all_domain
HARV_016-M-20130709-COMP,soil_microbe_db,7088190,0,0,strain,all_domain
HARV_020-O-20170731-COMP,soil_microbe_db,11771025,0,0,strain,all_domain
HARV_021-M-20180712-COMP,soil_microbe_db,715329,0,0,strain,all_domain
HARV_021-O-20180712-COMP,soil_microbe_db,6545634,0,0,strain,all_domain
HARV_021-O-20190716-COMP,soil_microbe_db,4264398,0,0,strain,all_domain
HARV_021-O-20200714-COMP,soil_microbe_db,4904887,0,0,strain,all_domain
HARV_033-M-20180709-COMP,soil_microbe_db,8091916,0,0,strain,all_domain
HARV_033-O-20170801-COMP,soil_microbe_db,12618511,0,0,strain,all_domain
HARV_033-O-20180709-COMP,soil_microbe_db,8497795,0,0,strain,all_domain
HARV_033-O-20190715-COMP,soil_microbe_db,5612502,0,0,strain,all_domain
HARV_033-O-20200715-COMP,soil_microbe_db,5703649,0,0,strain,all_domain
HARV_034-M-20180709-COMP,soil_microbe_db,6067498,0,0,strain,all_domain
HARV_034-O-20170731-COMP,soil_microbe_db,10668617,0,0,strain,all_domain
HARV_034-O-20180709-COMP,soil_microbe_db,14174378,0,0,strain,all_domain
HARV_034-O-20190718-COMP,soil_microbe_db,4706531,0,0,strain,all_domain
HARV_034-O-20200713-COMP,soil_microbe_db,346603,0,0,strain,all_domain
HARV_035-M-20180709-COMP,soil_microbe_db,7752203,0,0,strain,all_domain
HARV_035-O-20160802-COMP,soil_microbe_db,8389189,0,0,strain,all_domain
