"","custom_biome","biome","decimalLatitude","nlcdClass","siteID","is_alaska","sample_id","is_MAG","sum","...1","sampleID","seq_depth","db_name","metric","value","pretty_metric","identified_reads","percent_classified2"
"589","Forest","Forest",40.043059,"evergreenForest","NIWO","Not Alaska site","NIWO_004-O-20210726-COMP_soil_microbe_db_filtered",TRUE,0.13999,1650,"NIWO_004-O-20210726-COMP",6468712,"soil_microbe_db","percent_classified",0.0843781575064712,"% reads classified",3393099,0.524540124834743
"590","Forest","Forest",40.043663,"evergreenForest","NIWO","Not Alaska site","NIWO_005-M-20180801-COMP_soil_microbe_db_filtered",TRUE,0.171000000000002,1652,"NIWO_005-M-20180801-COMP",11964532,"soil_microbe_db","percent_classified",0.100281816288343,"% reads classified",5947117,0.497062233608469
"591","Forest","Forest",40.043663,"evergreenForest","NIWO","Not Alaska site","NIWO_005-M-20190731-COMP_soil_microbe_db_filtered",TRUE,0.1855,1654,"NIWO_005-M-20190731-COMP",3874761,"soil_microbe_db","percent_classified",0.103014095579056,"% reads classified",1689664,0.436069218204684
"592","Forest","Forest",40.043663,"evergreenForest","NIWO","Not Alaska site","NIWO_005-M-20210726-COMP_soil_microbe_db_filtered",TRUE,0.169900000000002,1656,"NIWO_005-M-20210726-COMP",168761516,"soil_microbe_db","percent_classified",0.0406904439042844,"% reads classified",90895776,0.538604879562708
"593","Forest","Forest",40.043663,"evergreenForest","NIWO","Not Alaska site","NIWO_005-O-20180801-COMP_soil_microbe_db_filtered",TRUE,0.11364,1658,"NIWO_005-O-20180801-COMP",14531886,"soil_microbe_db","percent_classified",0.124371468369625,"% reads classified",8222909,0.565852842500966
"594","Forest","Forest",40.046544,"evergreenForest","NIWO","Not Alaska site","NIWO_040-M-20190807-COMP_soil_microbe_db_filtered",TRUE,0.24804,1674,"NIWO_040-M-20190807-COMP",3931392,"soil_microbe_db","percent_classified",0.0881631747737188,"% reads classified",1645931,0.418663669255063
"595","Forest","Forest",40.046544,"evergreenForest","NIWO","Not Alaska site","NIWO_040-O-20160828-COMP_soil_microbe_db_filtered",TRUE,0.204220000000003,1676,"NIWO_040-O-20160828-COMP",10452838,"soil_microbe_db","percent_classified",0.115697000183108,"% reads classified",3830796,0.366483819992236
"596","Forest","Forest",40.046544,"evergreenForest","NIWO","Not Alaska site","NIWO_040-O-20170801-COMP_soil_microbe_db_filtered",TRUE,0.239240000000001,1678,"NIWO_040-O-20170801-COMP",7846225,"soil_microbe_db","percent_classified",0.0663847901379326,"% reads classified",3912451,0.498641193695057
"597","Forest","Forest",40.046544,"evergreenForest","NIWO","Not Alaska site","NIWO_040-O-20180730-COMP_soil_microbe_db_filtered",TRUE,0.183800000000002,1680,"NIWO_040-O-20180730-COMP",10883395,"soil_microbe_db","percent_classified",0.0768818920934139,"% reads classified",5802148,0.533119306980956
"598","Forest","Forest",40.046544,"evergreenForest","NIWO","Not Alaska site","NIWO_040-O-20190807-COMP_soil_microbe_db_filtered",TRUE,0.209120000000001,1682,"NIWO_040-O-20190807-COMP",4580950,"soil_microbe_db","percent_classified",0.0920571060587869,"% reads classified",2196398,0.479463430074548
"599","Forest","Forest",40.158144,"evergreenForest","RMNP","Not Alaska site","RMNP_006-O-20170808-COMP_soil_microbe_db_filtered",TRUE,0.38503,2554,"RMNP_006-O-20170808-COMP",2187272,"soil_microbe_db","percent_classified",0.0321830115321734,"% reads classified",1057224,0.483352779169669
"600","Forest","Forest",40.15854,"evergreenForest","ONAQ","Not Alaska site","ONAQ_008-M-20160730-COMP_soil_microbe_db_filtered",TRUE,0.216020000000001,1838,"ONAQ_008-M-20160730-COMP",10909824,"soil_microbe_db","percent_classified",0.0530274365562634,"% reads classified",6901502,0.632595172937712
"601","Forest","Forest",40.15854,"evergreenForest","ONAQ","Not Alaska site","ONAQ_008-M-20170627-COMP_soil_microbe_db_filtered",TRUE,0.23377,1840,"ONAQ_008-M-20170627-COMP",3569241,"soil_microbe_db","percent_classified",0.056184774297953,"% reads classified",2228330,0.624314805304545
"602","Forest","Forest",40.15854,"evergreenForest","ONAQ","Not Alaska site","ONAQ_008-M-20180529-COMP_soil_microbe_db_filtered",TRUE,0.21791,1842,"ONAQ_008-M-20180529-COMP",6044714,"soil_microbe_db","percent_classified",0.0560317659363206,"% reads classified",3648797,0.603634348953482
"603","Forest","Forest",40.15854,"evergreenForest","ONAQ","Not Alaska site","ONAQ_008-M-20190617-COMP_soil_microbe_db_filtered",TRUE,0.188200000000001,1844,"ONAQ_008-M-20190617-COMP",4084439,"soil_microbe_db","percent_classified",0.105965592826824,"% reads classified",2269134,0.555555854794257
"604","Forest","Forest",40.15854,"evergreenForest","ONAQ","Not Alaska site","ONAQ_008-M-20200711-COMP_soil_microbe_db_filtered",TRUE,0.207480000000002,1846,"ONAQ_008-M-20200711-COMP",13376053,"soil_microbe_db","percent_classified",0.0679459777858237,"% reads classified",7372846,0.551197427223113
"605","Forest","Forest",40.15854,"evergreenForest","ONAQ","Not Alaska site","ONAQ_008-M-20210524-COMP_soil_microbe_db_filtered",TRUE,0.41135,1848,"ONAQ_008-M-20210524-COMP",188871,"soil_microbe_db","percent_classified",0.0195847959718538,"% reads classified",100015,0.529541327149218
"606","Forest","Forest",40.167943,"evergreenForest","RMNP","Not Alaska site","RMNP_005-O-20170808-COMP_soil_microbe_db_filtered",TRUE,0.245380000000002,2552,"RMNP_005-O-20170808-COMP",12928886,"soil_microbe_db","percent_classified",0.0677398656001762,"% reads classified",6188147,0.47862955864875
"607","Forest","Forest",40.184944,"evergreenForest","ONAQ","Not Alaska site","ONAQ_012-M-20160728-COMP_soil_microbe_db_filtered",TRUE,0.197220000000002,1862,"ONAQ_012-M-20160728-COMP",23407027,"soil_microbe_db","percent_classified",0.0667369674927106,"% reads classified",14765873,0.630830775732433
"608","Forest","Forest",40.186823,"evergreenForest","RMNP","Not Alaska site","RMNP_004-M-20200629-COMP_soil_microbe_db_filtered",TRUE,0.170260000000001,2546,"RMNP_004-M-20200629-COMP",5590207,"soil_microbe_db","percent_classified",0.131371521662794,"% reads classified",2345503,0.419573550675315
"609","Forest","Forest",40.186823,"evergreenForest","RMNP","Not Alaska site","RMNP_004-O-20170808-COMP_soil_microbe_db_filtered",TRUE,0.264860000000001,2548,"RMNP_004-O-20170808-COMP",9497005,"soil_microbe_db","percent_classified",0.0592142470178756,"% reads classified",4332832,0.456231411903016
"610","Forest","Forest",40.186823,"evergreenForest","RMNP","Not Alaska site","RMNP_004-O-20200629-COMP_soil_microbe_db_filtered",TRUE,0.192130000000001,2550,"RMNP_004-O-20200629-COMP",6673297,"soil_microbe_db","percent_classified",0.0891413944261734,"% reads classified",3188337,0.477775378497315
"611","Forest","Forest",40.190515,"evergreenForest","ONAQ","Not Alaska site","ONAQ_017-M-20160728-COMP_soil_microbe_db_filtered",TRUE,0.209170000000002,1864,"ONAQ_017-M-20160728-COMP",11212698,"soil_microbe_db","percent_classified",0.0669333107874661,"% reads classified",6763511,0.603201031544772
"612","Forest","Forest",40.195931,"evergreenForest","RMNP","Not Alaska site","RMNP_019-M-20170807-COMP_soil_microbe_db_filtered",TRUE,0.21475,2562,"RMNP_019-M-20170807-COMP",3073873,"soil_microbe_db","percent_classified",0.0659295292941511,"% reads classified",1571293,0.511176941923105
"613","Forest","Forest",40.195931,"evergreenForest","RMNP","Not Alaska site","RMNP_019-O-20170807-COMP_soil_microbe_db_filtered",TRUE,0.25128,2564,"RMNP_019-O-20170807-COMP",1431523,"soil_microbe_db","percent_classified",0.0360706743796642,"% reads classified",743280,0.51922323287855
"614","Forest","Forest",40.196781,"evergreenForest","RMNP","Not Alaska site","RMNP_013-M-20200629-COMP_soil_microbe_db_filtered",TRUE,0.202860000000001,2556,"RMNP_013-M-20200629-COMP",6040936,"soil_microbe_db","percent_classified",0.0955595291855434,"% reads classified",3017368,0.499486834490549
"615","Forest","Forest",40.196781,"evergreenForest","RMNP","Not Alaska site","RMNP_013-O-20170807-COMP_soil_microbe_db_filtered",TRUE,0.298210000000003,2558,"RMNP_013-O-20170807-COMP",12066611,"soil_microbe_db","percent_classified",0.0652933122647279,"% reads classified",5894355,0.488484712070357
"616","Forest","Forest",40.196781,"evergreenForest","RMNP","Not Alaska site","RMNP_013-O-20200629-COMP_soil_microbe_db_filtered",TRUE,0.21963,2560,"RMNP_013-O-20200629-COMP",6676417,"soil_microbe_db","percent_classified",0.0788538223421335,"% reads classified",3415497,0.511576344018056
"617","Forest","Forest",40.197386,"evergreenForest","RMNP","Not Alaska site","RMNP_002-O-20170807-COMP_soil_microbe_db_filtered",TRUE,0.259420000000002,2542,"RMNP_002-O-20170807-COMP",9330316,"soil_microbe_db","percent_classified",0.0671002997111781,"% reads classified",4250696,0.455578996467001
"618","Forest","Forest",40.197386,"evergreenForest","RMNP","Not Alaska site","RMNP_002-O-20200629-COMP_soil_microbe_db_filtered",TRUE,0.170800000000001,2544,"RMNP_002-O-20200629-COMP",5766859,"soil_microbe_db","percent_classified",0.128947491173271,"% reads classified",2890783,0.501275130881473
"619","Forest","Forest",40.201043,"evergreenForest","ONAQ","Not Alaska site","ONAQ_010-M-20160729-COMP_soil_microbe_db_filtered",TRUE,0.229460000000002,1850,"ONAQ_010-M-20160729-COMP",13263350,"soil_microbe_db","percent_classified",0.0636632524965412,"% reads classified",7851771,0.59199003268405
"620","Forest","Forest",40.201043,"evergreenForest","ONAQ","Not Alaska site","ONAQ_010-M-20170627-COMP_soil_microbe_db_filtered",TRUE,0.235660000000001,1852,"ONAQ_010-M-20170627-COMP",7258980,"soil_microbe_db","percent_classified",0.0660536328795506,"% reads classified",4315138,0.594455143835635
"621","Forest","Forest",40.201043,"evergreenForest","ONAQ","Not Alaska site","ONAQ_010-M-20180529-COMP_soil_microbe_db_filtered",TRUE,0.207090000000001,1854,"ONAQ_010-M-20180529-COMP",7211422,"soil_microbe_db","percent_classified",0.0617412210795596,"% reads classified",4481213,0.621404904608273
"622","Forest","Forest",40.201043,"evergreenForest","ONAQ","Not Alaska site","ONAQ_010-M-20190617-COMP_soil_microbe_db_filtered",TRUE,0.21468,1856,"ONAQ_010-M-20190617-COMP",2205955,"soil_microbe_db","percent_classified",0.107291853188302,"% reads classified",1115235,0.505556550337609
"623","Forest","Forest",40.201043,"evergreenForest","ONAQ","Not Alaska site","ONAQ_010-M-20200710-COMP_soil_microbe_db_filtered",TRUE,0.55771,1858,"ONAQ_010-M-20200710-COMP",21243,"soil_microbe_db","percent_classified",0.0135103328155157,"% reads classified",12068,0.568093018876807
"624","Forest","Forest",40.201043,"evergreenForest","ONAQ","Not Alaska site","ONAQ_010-M-20210526-COMP_soil_microbe_db_filtered",TRUE,0.46557,1860,"ONAQ_010-M-20210526-COMP",411215,"soil_microbe_db","percent_classified",0.0376688593558114,"% reads classified",215385,0.523777099570784
"625","Forest","Forest",40.275899,"evergreenForest","RMNP","Not Alaska site","RMNP_041-M-20170807-COMP_soil_microbe_db_filtered",TRUE,0.26037,2566,"RMNP_041-M-20170807-COMP",1833105,"soil_microbe_db","percent_classified",0.0378041628821044,"% reads classified",996098,0.543393859053355
"626","Forest","Forest",40.275899,"evergreenForest","RMNP","Not Alaska site","RMNP_041-M-20200701-COMP_soil_microbe_db_filtered",TRUE,0.21617,2568,"RMNP_041-M-20200701-COMP",6729445,"soil_microbe_db","percent_classified",0.07871020567075,"% reads classified",3533716,0.52511254642842
"627","Forest","Forest",40.275899,"evergreenForest","RMNP","Not Alaska site","RMNP_041-O-20170807-COMP_soil_microbe_db_filtered",TRUE,0.283149999999999,2570,"RMNP_041-O-20170807-COMP",2808159,"soil_microbe_db","percent_classified",0.0515066988728202,"% reads classified",1305144,0.464768554772005
"628","Forest","Forest",40.275899,"evergreenForest","RMNP","Not Alaska site","RMNP_041-O-20200701-COMP_soil_microbe_db_filtered",TRUE,0.193590000000001,2572,"RMNP_041-O-20200701-COMP",6141114,"soil_microbe_db","percent_classified",0.0877145416939011,"% reads classified",3363755,0.547743455014839
"629","Forest","Forest",40.276827,"evergreenForest","RMNP","Not Alaska site","RMNP_043-M-20200701-COMP_soil_microbe_db_filtered",TRUE,0.235370000000001,2574,"RMNP_043-M-20200701-COMP",6165497,"soil_microbe_db","percent_classified",0.0835345471743803,"% reads classified",3014739,0.488969340184579
"630","Forest","Forest",40.276827,"evergreenForest","RMNP","Not Alaska site","RMNP_043-O-20170807-COMP_soil_microbe_db_filtered",TRUE,0.27204,2576,"RMNP_043-O-20170807-COMP",2974728,"soil_microbe_db","percent_classified",0.0516934657555245,"% reads classified",1449961,0.487426413440153
"631","Forest","Forest",40.276827,"evergreenForest","RMNP","Not Alaska site","RMNP_043-O-20200701-COMP_soil_microbe_db_filtered",TRUE,0.175700000000003,2578,"RMNP_043-O-20200701-COMP",16580546,"soil_microbe_db","percent_classified",0.111850538576956,"% reads classified",7844038,0.473086833208026
"632","Forest","Forest",40.27733,"evergreenForest","RMNP","Not Alaska site","RMNP_044-O-20170807-COMP_soil_microbe_db_filtered",TRUE,0.28371,2580,"RMNP_044-O-20170807-COMP",6212966,"soil_microbe_db","percent_classified",0.0530120396602846,"% reads classified",2955292,0.475665245874515
"633","Forest","Forest",40.277348,"evergreenForest","RMNP","Not Alaska site","RMNP_045-M-20200701-COMP_soil_microbe_db_filtered",TRUE,0.197860000000002,2582,"RMNP_045-M-20200701-COMP",9197963,"soil_microbe_db","percent_classified",0.0824115078523364,"% reads classified",4458276,0.484702536855171
"634","Forest","Forest",40.277348,"evergreenForest","RMNP","Not Alaska site","RMNP_045-O-20170807-COMP_soil_microbe_db_filtered",TRUE,0.30084,2584,"RMNP_045-O-20170807-COMP",2793826,"soil_microbe_db","percent_classified",0.0415319350596637,"% reads classified",1370127,0.49041243083857
"635","Forest","Forest",40.277348,"evergreenForest","RMNP","Not Alaska site","RMNP_045-O-20200701-COMP_soil_microbe_db_filtered",TRUE,0.175960000000002,2586,"RMNP_045-O-20200701-COMP",8145071,"soil_microbe_db","percent_classified",0.123181983312362,"% reads classified",4054099,0.497736483819478
"636","Forest","Forest",42.392282,"evergreenForest","HARV","Not Alaska site","HARV_013-M-20130709-COMP_soil_microbe_db_filtered",TRUE,0.247120000000001,994,"HARV_013-M-20130709-COMP",9780694,"soil_microbe_db","percent_classified",0.0522742046730017,"% reads classified",3023745,0.309154442414822
"637","Forest","Forest",42.392282,"evergreenForest","HARV","Not Alaska site","HARV_013-M-20180712-COMP_soil_microbe_db_filtered",TRUE,0.226330000000001,1000,"HARV_013-M-20180712-COMP",8376965,"soil_microbe_db","percent_classified",0.0710141441440904,"% reads classified",3802304,0.453899950638447
"638","Forest","Forest",42.392282,"evergreenForest","HARV","Not Alaska site","HARV_013-O-20131122-COMP_soil_microbe_db_filtered",TRUE,0.245280000000001,1006,"HARV_013-O-20131122-COMP",7845800,"soil_microbe_db","percent_classified",0.058514874200209,"% reads classified",2467078,0.314445690688011
"639","Forest","Forest",42.392282,"evergreenForest","HARV","Not Alaska site","HARV_013-O-20160803-COMP_soil_microbe_db_filtered",TRUE,0.179020000000001,1012,"HARV_013-O-20160803-COMP",4412765,"soil_microbe_db","percent_classified",0.121717109340742,"% reads classified",2060619,0.466967762842572
"640","Forest","Forest",42.392282,"evergreenForest","HARV","Not Alaska site","HARV_013-O-20170801-COMP_soil_microbe_db_filtered",TRUE,0.205540000000002,1018,"HARV_013-O-20170801-COMP",10833607,"soil_microbe_db","percent_classified",0.0824322868643841,"% reads classified",4385316,0.404788174427963
"641","Forest","Forest",42.392282,"evergreenForest","HARV","Not Alaska site","HARV_013-O-20180712-COMP_soil_microbe_db_filtered",TRUE,0.232890000000001,1024,"HARV_013-O-20180712-COMP",7984905,"soil_microbe_db","percent_classified",0.0625408818263962,"% reads classified",3852368,0.48245633479672
"642","Forest","Forest",42.392282,"evergreenForest","HARV","Not Alaska site","HARV_013-O-20190717-COMP_soil_microbe_db_filtered",TRUE,0.215010000000001,1030,"HARV_013-O-20190717-COMP",5800036,"soil_microbe_db","percent_classified",0.100758684946093,"% reads classified",2315347,0.399195280856877
"643","Forest","Forest",42.392282,"evergreenForest","HARV","Not Alaska site","HARV_013-O-20200713-COMP_soil_microbe_db_filtered",TRUE,0.22867,1036,"HARV_013-O-20200713-COMP",5067857,"soil_microbe_db","percent_classified",0.0757306293370156,"% reads classified",2126432,0.419591949812317
"644","Forest","Forest",42.424246,"deciduousForest","HARV","Not Alaska site","HARV_001-M-20130709-COMP_soil_microbe_db_filtered",TRUE,0.275730000000001,844,"HARV_001-M-20130709-COMP",8930867,"soil_microbe_db","percent_classified",0.045476099912808,"% reads classified",2862005,0.320462167894786
"645","Forest","Forest",42.424246,"deciduousForest","HARV","Not Alaska site","HARV_001-M-20131122-COMP_soil_microbe_db_filtered",TRUE,0.254880000000001,850,"HARV_001-M-20131122-COMP",9341705,"soil_microbe_db","percent_classified",0.0465225566424973,"% reads classified",2854482,0.305563277795649
"646","Forest","Forest",42.424246,"deciduousForest","HARV","Not Alaska site","HARV_001-M-20180710-COMP_soil_microbe_db_filtered",TRUE,0.18318,856,"HARV_001-M-20180710-COMP",645077,"soil_microbe_db","percent_classified",0.0758111047208318,"% reads classified",348088,0.539606899641438
"647","Forest","Forest",42.424246,"deciduousForest","HARV","Not Alaska site","HARV_001-O-20131122-COMP_soil_microbe_db_filtered",TRUE,0.2549,862,"HARV_001-O-20131122-COMP",4435490,"soil_microbe_db","percent_classified",0.0493751535906969,"% reads classified",1476483,0.332879343657634
"648","Forest","Forest",42.424246,"deciduousForest","HARV","Not Alaska site","HARV_001-O-20160803-COMP_soil_microbe_db_filtered",TRUE,0.154190000000001,868,"HARV_001-O-20160803-COMP",13520693,"soil_microbe_db","percent_classified",0.0773079456800032,"% reads classified",3908291,0.289059961645457
"649","Forest","Forest",42.424246,"deciduousForest","HARV","Not Alaska site","HARV_001-O-20170731-COMP_soil_microbe_db_filtered",TRUE,0.25781,874,"HARV_001-O-20170731-COMP",1493105,"soil_microbe_db","percent_classified",0.0646250598584828,"% reads classified",636579,0.426345769386614
"650","Forest","Forest",42.424246,"deciduousForest","HARV","Not Alaska site","HARV_001-O-20180710-COMP_soil_microbe_db_filtered",TRUE,0.221180000000001,880,"HARV_001-O-20180710-COMP",8168203,"soil_microbe_db","percent_classified",0.0710363099447945,"% reads classified",3967395,0.485712096038749
"651","Forest","Forest",42.424246,"deciduousForest","HARV","Not Alaska site","HARV_001-O-20190717-COMP_soil_microbe_db_filtered",TRUE,0.228640000000001,882,"HARV_001-O-20190717-COMP",4849258,"soil_microbe_db","percent_classified",0.0879845947565586,"% reads classified",1820342,0.375385677561392
"652","Forest","Forest",42.424246,"deciduousForest","HARV","Not Alaska site","HARV_001-O-20200713-COMP_soil_microbe_db_filtered",TRUE,0.240120000000001,888,"HARV_001-O-20200713-COMP",5878998,"soil_microbe_db","percent_classified",0.0674250952288128,"% reads classified",2662574,0.452895884638845
"653","Forest","Forest",42.424733,"mixedForest","HARV","Not Alaska site","HARV_010-O-20160803-COMP_soil_microbe_db_filtered",TRUE,0.169110000000002,988,"HARV_010-O-20160803-COMP",10195244,"soil_microbe_db","percent_classified",0.0740601205817144,"% reads classified",2809718,0.2755910501014
"654","Forest","Forest",42.427091,"mixedForest","HARV","Not Alaska site","HARV_004-M-20180710-COMP_soil_microbe_db_filtered",TRUE,0.224140000000002,930,"HARV_004-M-20180710-COMP",8882754,"soil_microbe_db","percent_classified",0.071201003652696,"% reads classified",3999567,0.450262047108363
"655","Forest","Forest",42.427091,"mixedForest","HARV","Not Alaska site","HARV_004-O-20131122-COMP_soil_microbe_db_filtered",TRUE,0.196920000000002,936,"HARV_004-O-20131122-COMP",11478355,"soil_microbe_db","percent_classified",0.0693022650022586,"% reads classified",4046935,0.35257099122653
"656","Forest","Forest",42.427091,"mixedForest","HARV","Not Alaska site","HARV_004-O-20160803-COMP_soil_microbe_db_filtered",TRUE,0.160260000000002,942,"HARV_004-O-20160803-COMP",7151007,"soil_microbe_db","percent_classified",0.120801028442568,"% reads classified",2831130,0.395906478626017
"657","Forest","Forest",42.427091,"mixedForest","HARV","Not Alaska site","HARV_004-O-20170731-COMP_soil_microbe_db_filtered",TRUE,0.238130000000003,948,"HARV_004-O-20170731-COMP",14473805,"soil_microbe_db","percent_classified",0.0742627111530106,"% reads classified",5883427,0.406487927673476
"658","Forest","Forest",42.427091,"mixedForest","HARV","Not Alaska site","HARV_004-O-20180710-COMP_soil_microbe_db_filtered",TRUE,0.24528,954,"HARV_004-O-20180710-COMP",4444524,"soil_microbe_db","percent_classified",0.0611696550631744,"% reads classified",2047092,0.460587455484547
"659","Forest","Forest",42.427091,"mixedForest","HARV","Not Alaska site","HARV_004-O-20190718-COMP_soil_microbe_db_filtered",TRUE,0.21938,960,"HARV_004-O-20190718-COMP",3969311,"soil_microbe_db","percent_classified",0.0679410104171732,"% reads classified",1792739,0.451649921107215
"660","Forest","Forest",42.427091,"mixedForest","HARV","Not Alaska site","HARV_004-O-20200713-COMP_soil_microbe_db_filtered",TRUE,0.26167,962,"HARV_004-O-20200713-COMP",3321027,"soil_microbe_db","percent_classified",0.061597812965688,"% reads classified",1398026,0.420961949421068
"661","Forest","Forest",42.45243,"evergreenForest","HARV","Not Alaska site","HARV_021-M-20180712-COMP_soil_microbe_db_filtered",TRUE,0.28816,1054,"HARV_021-M-20180712-COMP",715329,"soil_microbe_db","percent_classified",0.040263990415599,"% reads classified",359519,0.502592513374965
"662","Forest","Forest",42.45243,"evergreenForest","HARV","Not Alaska site","HARV_021-O-20180712-COMP_soil_microbe_db_filtered",TRUE,0.225000000000001,1060,"HARV_021-O-20180712-COMP",6545634,"soil_microbe_db","percent_classified",0.0589907715585687,"% reads classified",3308846,0.505504279646555
"663","Forest","Forest",42.45243,"evergreenForest","HARV","Not Alaska site","HARV_021-O-20190716-COMP_soil_microbe_db_filtered",TRUE,0.33784,1062,"HARV_021-O-20190716-COMP",4264398,"soil_microbe_db","percent_classified",0.0743199860800985,"% reads classified",1782957,0.418102860005093
"664","Forest","Forest",42.45243,"evergreenForest","HARV","Not Alaska site","HARV_021-O-20200714-COMP_soil_microbe_db_filtered",TRUE,0.264690000000001,1068,"HARV_021-O-20200714-COMP",4904887,"soil_microbe_db","percent_classified",0.0642481671850952,"% reads classified",2047296,0.417399218371392
"665","Forest","Forest",42.478565,"deciduousForest","HARV","Not Alaska site","HARV_002-M-20180711-COMP_soil_microbe_db_filtered",TRUE,0.22428,894,"HARV_002-M-20180711-COMP",1944449,"soil_microbe_db","percent_classified",0.0618241980118789,"% reads classified",1015791,0.522405576078365
"666","Forest","Forest",42.478565,"deciduousForest","HARV","Not Alaska site","HARV_002-O-20160809-COMP_soil_microbe_db_filtered",TRUE,0.177650000000002,900,"HARV_002-O-20160809-COMP",8296261,"soil_microbe_db","percent_classified",0.116274548257341,"% reads classified",3099860,0.373645428946847
"667","Forest","Forest",42.478565,"deciduousForest","HARV","Not Alaska site","HARV_002-O-20170801-COMP_soil_microbe_db_filtered",TRUE,0.189680000000002,906,"HARV_002-O-20170801-COMP",14977660,"soil_microbe_db","percent_classified",0.0778499445173679,"% reads classified",7572683,0.505598538089394
"668","Forest","Forest",42.478565,"deciduousForest","HARV","Not Alaska site","HARV_002-O-20180711-COMP_soil_microbe_db_filtered",TRUE,0.188790000000001,912,"HARV_002-O-20180711-COMP",7300857,"soil_microbe_db","percent_classified",0.0819286009847885,"% reads classified",3615224,0.495178031839276
"669","Forest","Forest",42.478565,"deciduousForest","HARV","Not Alaska site","HARV_002-O-20190716-COMP_soil_microbe_db_filtered",TRUE,0.362050000000001,918,"HARV_002-O-20190716-COMP",5666555,"soil_microbe_db","percent_classified",0.0784053097516922,"% reads classified",2131041,0.376073469683079
"670","Forest","Forest",42.478565,"deciduousForest","HARV","Not Alaska site","HARV_002-O-20200715-COMP_soil_microbe_db_filtered",TRUE,0.255660000000001,924,"HARV_002-O-20200715-COMP",5792134,"soil_microbe_db","percent_classified",0.0604894500023653,"% reads classified",2372653,0.409633651431407
"671","Forest","Forest",42.489469,"deciduousForest","HARV","Not Alaska site","HARV_005-M-20180711-COMP_soil_microbe_db_filtered",TRUE,0.182970000000001,968,"HARV_005-M-20180711-COMP",6993320,"soil_microbe_db","percent_classified",0.0787394256233091,"% reads classified",3229907,0.461856028324172
"672","Forest","Forest",42.489469,"deciduousForest","HARV","Not Alaska site","HARV_005-O-20180711-COMP_soil_microbe_db_filtered",TRUE,0.215350000000002,974,"HARV_005-O-20180711-COMP",9779380,"soil_microbe_db","percent_classified",0.0736303323932601,"% reads classified",4432363,0.453235583441895
"673","Forest","Forest",42.489469,"deciduousForest","HARV","Not Alaska site","HARV_005-O-20190716-COMP_soil_microbe_db_filtered",TRUE,0.230960000000001,980,"HARV_005-O-20190716-COMP",6194692,"soil_microbe_db","percent_classified",0.0875987054723625,"% reads classified",2595314,0.418957714120411
"674","Forest","Forest",42.489469,"deciduousForest","HARV","Not Alaska site","HARV_005-O-20200716-COMP_soil_microbe_db_filtered",TRUE,0.24739,982,"HARV_005-O-20200716-COMP",3831307,"soil_microbe_db","percent_classified",0.066123649188123,"% reads classified",1613292,0.421081369882393
"675","Forest","Forest",42.535686,"evergreenForest","HARV","Not Alaska site","HARV_034-M-20180709-COMP_soil_microbe_db_filtered",TRUE,0.2332,1104,"HARV_034-M-20180709-COMP",6067498,"soil_microbe_db","percent_classified",0.0578338880375404,"% reads classified",2828977,0.466250998352204
"676","Forest","Forest",42.535686,"evergreenForest","HARV","Not Alaska site","HARV_034-O-20170731-COMP_soil_microbe_db_filtered",TRUE,0.232000000000002,1110,"HARV_034-O-20170731-COMP",10668617,"soil_microbe_db","percent_classified",0.0757619286548575,"% reads classified",4724744,0.442863775126617
"677","Forest","Forest",42.535686,"evergreenForest","HARV","Not Alaska site","HARV_034-O-20180709-COMP_soil_microbe_db_filtered",TRUE,0.219390000000002,1116,"HARV_034-O-20180709-COMP",14174378,"soil_microbe_db","percent_classified",0.076212585836218,"% reads classified",7281691,0.513722083607478
"678","Forest","Forest",42.535686,"evergreenForest","HARV","Not Alaska site","HARV_034-O-20190718-COMP_soil_microbe_db_filtered",TRUE,0.347030000000001,1118,"HARV_034-O-20190718-COMP",4706531,"soil_microbe_db","percent_classified",0.0975357434169668,"% reads classified",1530212,0.325125235550345
"679","Forest","Forest",42.535686,"evergreenForest","HARV","Not Alaska site","HARV_034-O-20200713-COMP_soil_microbe_db_filtered",TRUE,0.21972,1124,"HARV_034-O-20200713-COMP",346603,"soil_microbe_db","percent_classified",0.0850685077740239,"% reads classified",209302,0.603866671667585
"680","Forest","Forest",42.537308,"evergreenForest","HARV","Not Alaska site","HARV_037-M-20180710-COMP_soil_microbe_db_filtered",TRUE,0.267560000000001,1166,"HARV_037-M-20180710-COMP",6094080,"soil_microbe_db","percent_classified",0.0638539369355177,"% reads classified",2752992,0.451748582230624
"681","Forest","Forest",42.537308,"evergreenForest","HARV","Not Alaska site","HARV_037-O-20170731-COMP_soil_microbe_db_filtered",TRUE,0.234720000000002,1172,"HARV_037-O-20170731-COMP",11902175,"soil_microbe_db","percent_classified",0.0773259509291369,"% reads classified",5378230,0.451869511244794
"682","Forest","Forest",42.537308,"evergreenForest","HARV","Not Alaska site","HARV_037-O-20180710-COMP_soil_microbe_db_filtered",TRUE,0.17148,1178,"HARV_037-O-20180710-COMP",161364,"soil_microbe_db","percent_classified",0.0725316675342703,"% reads classified",105004,0.650727547656231
"683","Forest","Forest",42.537308,"evergreenForest","HARV","Not Alaska site","HARV_037-O-20190715-COMP_soil_microbe_db_filtered",TRUE,0.25953,1184,"HARV_037-O-20190715-COMP",5808737,"soil_microbe_db","percent_classified",0.0662650073501348,"% reads classified",2273042,0.391314325299975
