sampleID,db_name,samp_name,taxonomic_rank,filter_status,taxon_group,reads_classified,seq_depth,pct_classified
UNDE_037-M-20190717-COMP,soil_microbe_db,UNDE_037-M-20190717-COMP_soil_microbe_db,phylum,before,all_domain,1772734,4488948,39.49107897886097
UNDE_037-M-20190717-COMP,soil_microbe_db,UNDE_037-M-20190717-COMP_soil_microbe_db,phylum,before,fungi,93401,4488948,2.0806879473765347
UNDE_037-M-20190717-COMP,soil_microbe_db,UNDE_037-M-20190717-COMP_soil_microbe_db,class,before,all_domain,1698085,4488948,37.82812810484773
UNDE_037-M-20190717-COMP,soil_microbe_db,UNDE_037-M-20190717-COMP_soil_microbe_db,order,before,all_domain,1586248,4488948,35.336742595369785
UNDE_037-M-20190717-COMP,soil_microbe_db,UNDE_037-M-20190717-COMP_soil_microbe_db,family,before,all_domain,1474362,4488948,32.84426551610756
UNDE_037-M-20190717-COMP,soil_microbe_db,UNDE_037-M-20190717-COMP_soil_microbe_db,genus,before,all_domain,1150002,4488948,25.618519082867525
UNDE_037-M-20190717-COMP,soil_microbe_db,UNDE_037-M-20190717-COMP_soil_microbe_db,species,before,all_domain,1092076,4488948,24.32810538237467
UNDE_037-M-20190717-COMP,soil_microbe_db,UNDE_037-M-20190717-COMP_soil_microbe_db,strain,before,all_domain,98560,4488948,2.1956146518070603
UNDE_037-M-20200804-COMP,soil_microbe_db,UNDE_037-M-20200804-COMP_soil_microbe_db,phylum,before,all_domain,1524992,3876860,39.335751097537695
UNDE_037-M-20200804-COMP,soil_microbe_db,UNDE_037-M-20200804-COMP_soil_microbe_db,phylum,before,fungi,52667,3876860,1.3584963088685171
UNDE_037-M-20200804-COMP,soil_microbe_db,UNDE_037-M-20200804-COMP_soil_microbe_db,class,before,all_domain,1461396,3876860,37.69535139262186
UNDE_037-M-20200804-COMP,soil_microbe_db,UNDE_037-M-20200804-COMP_soil_microbe_db,order,before,all_domain,1354675,3876860,34.942582399158084
UNDE_037-M-20200804-COMP,soil_microbe_db,UNDE_037-M-20200804-COMP_soil_microbe_db,family,before,all_domain,1234738,3876860,31.84891897050706
UNDE_037-M-20200804-COMP,soil_microbe_db,UNDE_037-M-20200804-COMP_soil_microbe_db,genus,before,all_domain,1001439,3876860,25.831188126473485
UNDE_037-M-20200804-COMP,soil_microbe_db,UNDE_037-M-20200804-COMP_soil_microbe_db,species,before,all_domain,913005,3876860,23.55011529949495
UNDE_037-M-20200804-COMP,soil_microbe_db,UNDE_037-M-20200804-COMP_soil_microbe_db,strain,before,all_domain,77501,3876860,1.9990662546493811
UNDE_037-O-20160810-COMP,soil_microbe_db,UNDE_037-O-20160810-COMP_soil_microbe_db,phylum,before,all_domain,2597748,7993416,32.498596344791764
UNDE_037-O-20160810-COMP,soil_microbe_db,UNDE_037-O-20160810-COMP_soil_microbe_db,phylum,before,fungi,142862,7993416,1.7872459033784804
UNDE_037-O-20160810-COMP,soil_microbe_db,UNDE_037-O-20160810-COMP_soil_microbe_db,class,before,all_domain,2496350,7993416,31.23007735366206
UNDE_037-O-20160810-COMP,soil_microbe_db,UNDE_037-O-20160810-COMP_soil_microbe_db,order,before,all_domain,2325477,7993416,29.09240554976746
UNDE_037-O-20160810-COMP,soil_microbe_db,UNDE_037-O-20160810-COMP_soil_microbe_db,family,before,all_domain,2180001,7993416,27.272457732714024
UNDE_037-O-20160810-COMP,soil_microbe_db,UNDE_037-O-20160810-COMP_soil_microbe_db,genus,before,all_domain,1779827,7993416,22.266162551780113
UNDE_037-O-20160810-COMP,soil_microbe_db,UNDE_037-O-20160810-COMP_soil_microbe_db,species,before,all_domain,1628787,7993416,20.376607447929647
UNDE_037-O-20160810-COMP,soil_microbe_db,UNDE_037-O-20160810-COMP_soil_microbe_db,strain,before,all_domain,161996,7993416,2.02661790653708
UNDE_037-O-20170801-COMP,soil_microbe_db,UNDE_037-O-20170801-COMP_soil_microbe_db,phylum,before,all_domain,2583594,6089562,42.426598169129406
UNDE_037-O-20170801-COMP,soil_microbe_db,UNDE_037-O-20170801-COMP_soil_microbe_db,phylum,before,fungi,100226,6089562,1.6458654990293224
UNDE_037-O-20170801-COMP,soil_microbe_db,UNDE_037-O-20170801-COMP_soil_microbe_db,class,before,all_domain,2458417,6089562,40.3709987680559
UNDE_037-O-20170801-COMP,soil_microbe_db,UNDE_037-O-20170801-COMP_soil_microbe_db,order,before,all_domain,2269777,6089562,37.273239027700185
UNDE_037-O-20170801-COMP,soil_microbe_db,UNDE_037-O-20170801-COMP_soil_microbe_db,family,before,all_domain,2055497,6089562,33.75443094265236
UNDE_037-O-20170801-COMP,soil_microbe_db,UNDE_037-O-20170801-COMP_soil_microbe_db,genus,before,all_domain,1543244,6089562,25.342446632450745
UNDE_037-O-20170801-COMP,soil_microbe_db,UNDE_037-O-20170801-COMP_soil_microbe_db,species,before,all_domain,1465865,6089562,24.07176411045655
UNDE_037-O-20170801-COMP,soil_microbe_db,UNDE_037-O-20170801-COMP_soil_microbe_db,strain,before,all_domain,125777,6089562,2.06545232645632
UNDE_037-O-20180724-COMP,soil_microbe_db,UNDE_037-O-20180724-COMP_soil_microbe_db,phylum,before,all_domain,5695385,15406422,36.96760350975716
UNDE_037-O-20180724-COMP,soil_microbe_db,UNDE_037-O-20180724-COMP_soil_microbe_db,phylum,before,fungi,180703,15406422,1.172906986450196
UNDE_037-O-20180724-COMP,soil_microbe_db,UNDE_037-O-20180724-COMP_soil_microbe_db,class,before,all_domain,5410041,15406422,35.115492747115454
UNDE_037-O-20180724-COMP,soil_microbe_db,UNDE_037-O-20180724-COMP_soil_microbe_db,order,before,all_domain,4979818,15406422,32.3230014081141
UNDE_037-O-20180724-COMP,soil_microbe_db,UNDE_037-O-20180724-COMP_soil_microbe_db,family,before,all_domain,4539700,15406422,29.466283605628874
UNDE_037-O-20180724-COMP,soil_microbe_db,UNDE_037-O-20180724-COMP_soil_microbe_db,genus,before,all_domain,3249578,15406422,21.092360056085703
UNDE_037-O-20180724-COMP,soil_microbe_db,UNDE_037-O-20180724-COMP_soil_microbe_db,species,before,all_domain,3286040,15406422,21.329027596414015
UNDE_037-O-20180724-COMP,soil_microbe_db,UNDE_037-O-20180724-COMP_soil_microbe_db,strain,before,all_domain,277780,15406422,1.8030143533651097
UNDE_037-O-20190717-COMP,soil_microbe_db,UNDE_037-O-20190717-COMP_soil_microbe_db,phylum,before,all_domain,1735972,3485167,49.810296034594614
UNDE_037-O-20190717-COMP,soil_microbe_db,UNDE_037-O-20190717-COMP_soil_microbe_db,phylum,before,fungi,43892,3485167,1.2593944565640613
UNDE_037-O-20190717-COMP,soil_microbe_db,UNDE_037-O-20190717-COMP_soil_microbe_db,class,before,all_domain,1649465,3485167,47.32814812030528
UNDE_037-O-20190717-COMP,soil_microbe_db,UNDE_037-O-20190717-COMP_soil_microbe_db,order,before,all_domain,1490306,3485167,42.76139421726419
UNDE_037-O-20190717-COMP,soil_microbe_db,UNDE_037-O-20190717-COMP_soil_microbe_db,family,before,all_domain,1386272,3485167,39.77634357263224
UNDE_037-O-20190717-COMP,soil_microbe_db,UNDE_037-O-20190717-COMP_soil_microbe_db,genus,before,all_domain,1188034,3485167,34.08829476464112
UNDE_037-O-20190717-COMP,soil_microbe_db,UNDE_037-O-20190717-COMP_soil_microbe_db,species,before,all_domain,1093202,3485167,31.367277378673673
UNDE_037-O-20190717-COMP,soil_microbe_db,UNDE_037-O-20190717-COMP_soil_microbe_db,strain,before,all_domain,100983,3485167,2.8975082112277546
UNDE_037-O-20200804-COMP,soil_microbe_db,UNDE_037-O-20200804-COMP_soil_microbe_db,phylum,before,all_domain,2087580,6279500,33.24436658969663
UNDE_037-O-20200804-COMP,soil_microbe_db,UNDE_037-O-20200804-COMP_soil_microbe_db,phylum,before,fungi,65844,6279500,1.0485548212437297
UNDE_037-O-20200804-COMP,soil_microbe_db,UNDE_037-O-20200804-COMP_soil_microbe_db,class,before,all_domain,1970163,6279500,31.374520264352256
UNDE_037-O-20200804-COMP,soil_microbe_db,UNDE_037-O-20200804-COMP_soil_microbe_db,order,before,all_domain,1821394,6279500,29.005398518990365
UNDE_037-O-20200804-COMP,soil_microbe_db,UNDE_037-O-20200804-COMP_soil_microbe_db,family,before,all_domain,1663493,6279500,26.490851182418986
UNDE_037-O-20200804-COMP,soil_microbe_db,UNDE_037-O-20200804-COMP_soil_microbe_db,genus,before,all_domain,1218879,6279500,19.410446691615572
UNDE_037-O-20200804-COMP,soil_microbe_db,UNDE_037-O-20200804-COMP_soil_microbe_db,species,before,all_domain,1342203,6279500,21.37436101600446
UNDE_037-O-20200804-COMP,soil_microbe_db,UNDE_037-O-20200804-COMP_soil_microbe_db,strain,before,all_domain,106770,6279500,1.700294609443427
UNDE_038-M-20160810-COMP,soil_microbe_db,UNDE_038-M-20160810-COMP_soil_microbe_db,phylum,before,all_domain,1157385,3545970,32.63944703423887
UNDE_038-M-20160810-COMP,soil_microbe_db,UNDE_038-M-20160810-COMP_soil_microbe_db,phylum,before,fungi,39105,3545970,1.1028012081320486
UNDE_038-M-20160810-COMP,soil_microbe_db,UNDE_038-M-20160810-COMP_soil_microbe_db,class,before,all_domain,1110497,3545970,31.31715722355237
UNDE_038-M-20160810-COMP,soil_microbe_db,UNDE_038-M-20160810-COMP_soil_microbe_db,order,before,all_domain,1034622,3545970,29.17740420815743
UNDE_038-M-20160810-COMP,soil_microbe_db,UNDE_038-M-20160810-COMP_soil_microbe_db,family,before,all_domain,947099,3545970,26.709165616178364
UNDE_038-M-20160810-COMP,soil_microbe_db,UNDE_038-M-20160810-COMP_soil_microbe_db,genus,before,all_domain,774114,3545970,21.830810751359994
UNDE_038-M-20160810-COMP,soil_microbe_db,UNDE_038-M-20160810-COMP_soil_microbe_db,species,before,all_domain,704838,3545970,19.877156321119468
UNDE_038-M-20160810-COMP,soil_microbe_db,UNDE_038-M-20160810-COMP_soil_microbe_db,strain,before,all_domain,62180,3545970,1.7535399340659963
UNDE_038-M-20180726-COMP,soil_microbe_db,UNDE_038-M-20180726-COMP_soil_microbe_db,phylum,before,all_domain,6938605,18602548,37.299218365140085
UNDE_038-M-20180726-COMP,soil_microbe_db,UNDE_038-M-20180726-COMP_soil_microbe_db,phylum,before,fungi,226655,18602548,1.218408359973053
UNDE_038-M-20180726-COMP,soil_microbe_db,UNDE_038-M-20180726-COMP_soil_microbe_db,class,before,all_domain,6574679,18602548,35.34289496256105
UNDE_038-M-20180726-COMP,soil_microbe_db,UNDE_038-M-20180726-COMP_soil_microbe_db,order,before,all_domain,6061829,18602548,32.58601456101605
UNDE_038-M-20180726-COMP,soil_microbe_db,UNDE_038-M-20180726-COMP_soil_microbe_db,family,before,all_domain,5480929,18602548,29.463324056467965
UNDE_038-M-20180726-COMP,soil_microbe_db,UNDE_038-M-20180726-COMP_soil_microbe_db,genus,before,all_domain,4311281,18602548,23.17575527825543
UNDE_038-M-20180726-COMP,soil_microbe_db,UNDE_038-M-20180726-COMP_soil_microbe_db,species,before,all_domain,4011154,18602548,21.56239027040812
UNDE_038-M-20180726-COMP,soil_microbe_db,UNDE_038-M-20180726-COMP_soil_microbe_db,strain,before,all_domain,341732,18602548,1.8370171656054857
UNDE_038-M-20190717-COMP,soil_microbe_db,UNDE_038-M-20190717-COMP_soil_microbe_db,phylum,before,all_domain,825011,1679346,49.126922027979944
UNDE_038-M-20190717-COMP,soil_microbe_db,UNDE_038-M-20190717-COMP_soil_microbe_db,phylum,before,fungi,25058,1679346,1.492128483350066
UNDE_038-M-20190717-COMP,soil_microbe_db,UNDE_038-M-20190717-COMP_soil_microbe_db,class,before,all_domain,784807,1679346,46.73289482929665
UNDE_038-M-20190717-COMP,soil_microbe_db,UNDE_038-M-20190717-COMP_soil_microbe_db,order,before,all_domain,712287,1679346,42.41454709154635
UNDE_038-M-20190717-COMP,soil_microbe_db,UNDE_038-M-20190717-COMP_soil_microbe_db,family,before,all_domain,664753,1679346,39.584040453843336
UNDE_038-M-20190717-COMP,soil_microbe_db,UNDE_038-M-20190717-COMP_soil_microbe_db,genus,before,all_domain,577390,1679346,34.38183673882571
UNDE_038-M-20190717-COMP,soil_microbe_db,UNDE_038-M-20190717-COMP_soil_microbe_db,species,before,all_domain,531232,1679346,31.63326675979816
UNDE_038-M-20190717-COMP,soil_microbe_db,UNDE_038-M-20190717-COMP_soil_microbe_db,strain,before,all_domain,49650,1679346,2.9565080692126577
UNDE_038-O-20160810-COMP,soil_microbe_db,UNDE_038-O-20160810-COMP_soil_microbe_db,phylum,before,all_domain,4165982,11056229,37.679953987928435
UNDE_038-O-20160810-COMP,soil_microbe_db,UNDE_038-O-20160810-COMP_soil_microbe_db,phylum,before,fungi,198811,11056229,1.7981809168388245
UNDE_038-O-20160810-COMP,soil_microbe_db,UNDE_038-O-20160810-COMP_soil_microbe_db,class,before,all_domain,4010167,11056229,36.270657925048404
UNDE_038-O-20160810-COMP,soil_microbe_db,UNDE_038-O-20160810-COMP_soil_microbe_db,order,before,all_domain,3730012,11056229,33.73674695051993
UNDE_038-O-20160810-COMP,soil_microbe_db,UNDE_038-O-20160810-COMP_soil_microbe_db,family,before,all_domain,3538068,11056229,32.00067581812931
UNDE_038-O-20160810-COMP,soil_microbe_db,UNDE_038-O-20160810-COMP_soil_microbe_db,genus,before,all_domain,2815696,11056229,25.467055720354566
UNDE_038-O-20160810-COMP,soil_microbe_db,UNDE_038-O-20160810-COMP_soil_microbe_db,species,before,all_domain,2577068,11056229,23.308742971948213
UNDE_038-O-20160810-COMP,soil_microbe_db,UNDE_038-O-20160810-COMP_soil_microbe_db,strain,before,all_domain,276469,11056229,2.5005723018218964
UNDE_038-O-20170801-COMP,soil_microbe_db,UNDE_038-O-20170801-COMP_soil_microbe_db,phylum,before,all_domain,5352886,12341386,43.373459026401086
UNDE_038-O-20170801-COMP,soil_microbe_db,UNDE_038-O-20170801-COMP_soil_microbe_db,phylum,before,fungi,147020,12341386,1.1912762472545628
UNDE_038-O-20170801-COMP,soil_microbe_db,UNDE_038-O-20170801-COMP_soil_microbe_db,class,before,all_domain,5056627,12341386,40.97292637958168
UNDE_038-O-20170801-COMP,soil_microbe_db,UNDE_038-O-20170801-COMP_soil_microbe_db,order,before,all_domain,4649837,12341386,37.67678119783305
UNDE_038-O-20170801-COMP,soil_microbe_db,UNDE_038-O-20170801-COMP_soil_microbe_db,family,before,all_domain,4142895,12341386,33.56912262528698
UNDE_038-O-20170801-COMP,soil_microbe_db,UNDE_038-O-20170801-COMP_soil_microbe_db,genus,before,all_domain,3462613,12341386,28.05692164559151
UNDE_038-O-20170801-COMP,soil_microbe_db,UNDE_038-O-20170801-COMP_soil_microbe_db,species,before,all_domain,3140704,12341386,25.448551726686127
UNDE_038-O-20170801-COMP,soil_microbe_db,UNDE_038-O-20170801-COMP_soil_microbe_db,strain,before,all_domain,254999,12341386,2.066210391604314
UNDE_038-O-20180726-COMP,soil_microbe_db,UNDE_038-O-20180726-COMP_soil_microbe_db,phylum,before,all_domain,1255913,3117381,40.287440001719396
UNDE_038-O-20180726-COMP,soil_microbe_db,UNDE_038-O-20180726-COMP_soil_microbe_db,phylum,before,fungi,30806,3117381,0.9882013138592941
UNDE_038-O-20180726-COMP,soil_microbe_db,UNDE_038-O-20180726-COMP_soil_microbe_db,class,before,all_domain,1194605,3117381,38.32078914960988
UNDE_038-O-20180726-COMP,soil_microbe_db,UNDE_038-O-20180726-COMP_soil_microbe_db,order,before,all_domain,1110418,3117381,35.62022094828961
UNDE_038-O-20180726-COMP,soil_microbe_db,UNDE_038-O-20180726-COMP_soil_microbe_db,family,before,all_domain,1006442,3117381,32.28485706431135
UNDE_038-O-20180726-COMP,soil_microbe_db,UNDE_038-O-20180726-COMP_soil_microbe_db,genus,before,all_domain,642214,3117381,20.601075069104482
UNDE_038-O-20180726-COMP,soil_microbe_db,UNDE_038-O-20180726-COMP_soil_microbe_db,species,before,all_domain,807891,3117381,25.915696541423717
UNDE_038-O-20180726-COMP,soil_microbe_db,UNDE_038-O-20180726-COMP_soil_microbe_db,strain,before,all_domain,51804,3117381,1.6617795514888942
UNDE_038-O-20190717-COMP,soil_microbe_db,UNDE_038-O-20190717-COMP_soil_microbe_db,phylum,before,all_domain,1144778,2536740,45.127920086410114
UNDE_038-O-20190717-COMP,soil_microbe_db,UNDE_038-O-20190717-COMP_soil_microbe_db,phylum,before,fungi,31663,2536740,1.2481767938377604
UNDE_038-O-20190717-COMP,soil_microbe_db,UNDE_038-O-20190717-COMP_soil_microbe_db,class,before,all_domain,1085870,2536740,42.80572703548649
UNDE_038-O-20190717-COMP,soil_microbe_db,UNDE_038-O-20190717-COMP_soil_microbe_db,order,before,all_domain,994817,2536740,39.21635642596403
UNDE_038-O-20190717-COMP,soil_microbe_db,UNDE_038-O-20190717-COMP_soil_microbe_db,family,before,all_domain,919367,2536740,36.24206658940214
UNDE_038-O-20190717-COMP,soil_microbe_db,UNDE_038-O-20190717-COMP_soil_microbe_db,genus,before,all_domain,775839,2536740,30.58409612337094
UNDE_038-O-20190717-COMP,soil_microbe_db,UNDE_038-O-20190717-COMP_soil_microbe_db,species,before,all_domain,742030,2536740,29.25132256360526
UNDE_038-O-20190717-COMP,soil_microbe_db,UNDE_038-O-20190717-COMP_soil_microbe_db,strain,before,all_domain,67548,2536740,2.662787672366896
UNDE_038-O-20200804-COMP,soil_microbe_db,UNDE_038-O-20200804-COMP_soil_microbe_db,phylum,before,all_domain,1789689,5202128,34.40301738057964
UNDE_038-O-20200804-COMP,soil_microbe_db,UNDE_038-O-20200804-COMP_soil_microbe_db,phylum,before,fungi,79001,5202128,1.5186285304782965
UNDE_038-O-20200804-COMP,soil_microbe_db,UNDE_038-O-20200804-COMP_soil_microbe_db,class,before,all_domain,1703459,5202128,32.74542648700686
UNDE_038-O-20200804-COMP,soil_microbe_db,UNDE_038-O-20200804-COMP_soil_microbe_db,order,before,all_domain,1580251,5202128,30.37701110007289
UNDE_038-O-20200804-COMP,soil_microbe_db,UNDE_038-O-20200804-COMP_soil_microbe_db,family,before,all_domain,1443437,5202128,27.74704889998862
UNDE_038-O-20200804-COMP,soil_microbe_db,UNDE_038-O-20200804-COMP_soil_microbe_db,genus,before,all_domain,1100458,5202128,21.15399697969754
UNDE_038-O-20200804-COMP,soil_microbe_db,UNDE_038-O-20200804-COMP_soil_microbe_db,species,before,all_domain,1114764,5202128,21.42899982468713
UNDE_038-O-20200804-COMP,soil_microbe_db,UNDE_038-O-20200804-COMP_soil_microbe_db,strain,before,all_domain,98954,5202128,1.9021831066056045
UNDE_043-M-20160815-COMP,soil_microbe_db,UNDE_043-M-20160815-COMP_soil_microbe_db,phylum,before,all_domain,3297392,7991912,41.2591129632058
UNDE_043-M-20160815-COMP,soil_microbe_db,UNDE_043-M-20160815-COMP_soil_microbe_db,phylum,before,fungi,86100,7991912,1.07733918992101
UNDE_043-M-20160815-COMP,soil_microbe_db,UNDE_043-M-20160815-COMP_soil_microbe_db,class,before,all_domain,3141862,7991912,39.313020463688794
UNDE_043-M-20160815-COMP,soil_microbe_db,UNDE_043-M-20160815-COMP_soil_microbe_db,order,before,all_domain,2911445,7991912,36.429893121946286
UNDE_043-M-20160815-COMP,soil_microbe_db,UNDE_043-M-20160815-COMP_soil_microbe_db,family,before,all_domain,2668265,7991912,33.38706682455963
UNDE_043-M-20160815-COMP,soil_microbe_db,UNDE_043-M-20160815-COMP_soil_microbe_db,genus,before,all_domain,2256978,7991912,28.24077642496564
UNDE_043-M-20160815-COMP,soil_microbe_db,UNDE_043-M-20160815-COMP_soil_microbe_db,species,before,all_domain,2083020,7991912,26.06410080591478
UNDE_043-M-20160815-COMP,soil_microbe_db,UNDE_043-M-20160815-COMP_soil_microbe_db,strain,before,all_domain,182446,7991912,2.2828829947076494
UNDE_043-M-20170801-COMP,soil_microbe_db,UNDE_043-M-20170801-COMP_soil_microbe_db,phylum,before,all_domain,1123516,2844512,39.4976713053065
UNDE_043-M-20170801-COMP,soil_microbe_db,UNDE_043-M-20170801-COMP_soil_microbe_db,phylum,before,fungi,39466,2844512,1.3874436107142456
UNDE_043-M-20170801-COMP,soil_microbe_db,UNDE_043-M-20170801-COMP_soil_microbe_db,class,before,all_domain,1063662,2844512,37.39347909237156
UNDE_043-M-20170801-COMP,soil_microbe_db,UNDE_043-M-20170801-COMP_soil_microbe_db,order,before,all_domain,974392,2844512,34.25515519006424
UNDE_043-M-20170801-COMP,soil_microbe_db,UNDE_043-M-20170801-COMP_soil_microbe_db,family,before,all_domain,885167,2844512,31.118413281434563
UNDE_043-M-20170801-COMP,soil_microbe_db,UNDE_043-M-20170801-COMP_soil_microbe_db,genus,before,all_domain,698827,2844512,24.567553239360564
UNDE_043-M-20170801-COMP,soil_microbe_db,UNDE_043-M-20170801-COMP_soil_microbe_db,species,before,all_domain,647922,2844512,22.777966835787648
UNDE_043-M-20170801-COMP,soil_microbe_db,UNDE_043-M-20170801-COMP_soil_microbe_db,strain,before,all_domain,58290,2844512,2.0492091437828353
UNDE_043-M-20180724-COMP,soil_microbe_db,UNDE_043-M-20180724-COMP_soil_microbe_db,phylum,before,all_domain,1240,2838,43.69274136715997
UNDE_043-M-20180724-COMP,soil_microbe_db,UNDE_043-M-20180724-COMP_soil_microbe_db,phylum,before,fungi,45,2838,1.5856236786469344
UNDE_043-M-20180724-COMP,soil_microbe_db,UNDE_043-M-20180724-COMP_soil_microbe_db,class,before,all_domain,1171,2838,41.261451726568005
UNDE_043-M-20180724-COMP,soil_microbe_db,UNDE_043-M-20180724-COMP_soil_microbe_db,order,before,all_domain,1072,2838,37.77307963354475
UNDE_043-M-20180724-COMP,soil_microbe_db,UNDE_043-M-20180724-COMP_soil_microbe_db,family,before,all_domain,995,2838,35.05990133897111
UNDE_043-M-20180724-COMP,soil_microbe_db,UNDE_043-M-20180724-COMP_soil_microbe_db,genus,before,all_domain,802,2838,28.259337561663145
UNDE_043-M-20180724-COMP,soil_microbe_db,UNDE_043-M-20180724-COMP_soil_microbe_db,species,before,all_domain,801,2838,28.224101479915433
UNDE_043-M-20180724-COMP,soil_microbe_db,UNDE_043-M-20180724-COMP_soil_microbe_db,strain,before,all_domain,53,2838,1.8675123326286118
UNDE_043-M-20190717-COMP,soil_microbe_db,UNDE_043-M-20190717-COMP_soil_microbe_db,phylum,before,all_domain,2308300,4777687,48.31417378325537
UNDE_043-M-20190717-COMP,soil_microbe_db,UNDE_043-M-20190717-COMP_soil_microbe_db,phylum,before,fungi,59259,4777687,1.2403282173989214
UNDE_043-M-20190717-COMP,soil_microbe_db,UNDE_043-M-20190717-COMP_soil_microbe_db,class,before,all_domain,2191394,4777687,45.86725752440459
UNDE_043-M-20190717-COMP,soil_microbe_db,UNDE_043-M-20190717-COMP_soil_microbe_db,order,before,all_domain,1987320,4777687,41.595860088783546
UNDE_043-M-20190717-COMP,soil_microbe_db,UNDE_043-M-20190717-COMP_soil_microbe_db,family,before,all_domain,1842310,4777687,38.5607093976646
UNDE_043-M-20190717-COMP,soil_microbe_db,UNDE_043-M-20190717-COMP_soil_microbe_db,genus,before,all_domain,1561656,4777687,32.686444298255616
UNDE_043-M-20190717-COMP,soil_microbe_db,UNDE_043-M-20190717-COMP_soil_microbe_db,species,before,all_domain,1453243,4777687,30.41729188203413
UNDE_043-M-20190717-COMP,soil_microbe_db,UNDE_043-M-20190717-COMP_soil_microbe_db,strain,before,all_domain,135424,4777687,2.8345096696372116
UNDE_043-M-20200804-COMP,soil_microbe_db,UNDE_043-M-20200804-COMP_soil_microbe_db,phylum,before,all_domain,2535585,6444672,39.34389523625097
UNDE_043-M-20200804-COMP,soil_microbe_db,UNDE_043-M-20200804-COMP_soil_microbe_db,phylum,before,fungi,93858,6444672,1.456365816600131
UNDE_043-M-20200804-COMP,soil_microbe_db,UNDE_043-M-20200804-COMP_soil_microbe_db,class,before,all_domain,2417659,6444672,37.51407364098592
UNDE_043-M-20200804-COMP,soil_microbe_db,UNDE_043-M-20200804-COMP_soil_microbe_db,order,before,all_domain,2224776,6444672,34.521167252577015
UNDE_043-M-20200804-COMP,soil_microbe_db,UNDE_043-M-20200804-COMP_soil_microbe_db,family,before,all_domain,2032423,6444672,31.536484711712248
UNDE_043-M-20200804-COMP,soil_microbe_db,UNDE_043-M-20200804-COMP_soil_microbe_db,genus,before,all_domain,1710338,6444672,26.538790492363308
UNDE_043-M-20200804-COMP,soil_microbe_db,UNDE_043-M-20200804-COMP_soil_microbe_db,species,before,all_domain,1570567,6444672,24.370006728038295
UNDE_043-M-20200804-COMP,soil_microbe_db,UNDE_043-M-20200804-COMP_soil_microbe_db,strain,before,all_domain,132388,6444672,2.054224016365767
UNDE_044-M-20170802-COMP,soil_microbe_db,UNDE_044-M-20170802-COMP_soil_microbe_db,phylum,before,all_domain,4434073,10009896,44.29689379390155
UNDE_044-M-20170802-COMP,soil_microbe_db,UNDE_044-M-20170802-COMP_soil_microbe_db,phylum,before,fungi,453983,10009896,4.535341825729258
UNDE_044-M-20170802-COMP,soil_microbe_db,UNDE_044-M-20170802-COMP_soil_microbe_db,class,before,all_domain,4261176,10009896,42.56963309109306
UNDE_044-M-20170802-COMP,soil_microbe_db,UNDE_044-M-20170802-COMP_soil_microbe_db,order,before,all_domain,3861203,10009896,38.573857310805224
UNDE_044-M-20170802-COMP,soil_microbe_db,UNDE_044-M-20170802-COMP_soil_microbe_db,family,before,all_domain,3744094,10009896,37.40392507574504
UNDE_044-M-20170802-COMP,soil_microbe_db,UNDE_044-M-20170802-COMP_soil_microbe_db,genus,before,all_domain,3169166,10009896,31.66032893848248
UNDE_044-M-20170802-COMP,soil_microbe_db,UNDE_044-M-20170802-COMP_soil_microbe_db,species,before,all_domain,2926449,10009896,29.235558491316993
UNDE_044-M-20170802-COMP,soil_microbe_db,UNDE_044-M-20170802-COMP_soil_microbe_db,strain,before,all_domain,368121,10009896,3.677570676058972
UNDE_044-M-20180724-COMP,soil_microbe_db,UNDE_044-M-20180724-COMP_soil_microbe_db,phylum,before,all_domain,5396113,12309253,43.83785921046549
UNDE_044-M-20180724-COMP,soil_microbe_db,UNDE_044-M-20180724-COMP_soil_microbe_db,phylum,before,fungi,112128,12309253,0.9109244890815065
UNDE_044-M-20180724-COMP,soil_microbe_db,UNDE_044-M-20180724-COMP_soil_microbe_db,class,before,all_domain,5070018,12309253,41.18867326880031
UNDE_044-M-20180724-COMP,soil_microbe_db,UNDE_044-M-20180724-COMP_soil_microbe_db,order,before,all_domain,4617022,12309253,37.508547431757236
UNDE_044-M-20180724-COMP,soil_microbe_db,UNDE_044-M-20180724-COMP_soil_microbe_db,family,before,all_domain,4116819,12309253,33.44491335095639
UNDE_044-M-20180724-COMP,soil_microbe_db,UNDE_044-M-20180724-COMP_soil_microbe_db,genus,before,all_domain,3429458,12309253,27.86081332474034
UNDE_044-M-20180724-COMP,soil_microbe_db,UNDE_044-M-20180724-COMP_soil_microbe_db,species,before,all_domain,3126590,12309253,25.400322830313097
UNDE_044-M-20180724-COMP,soil_microbe_db,UNDE_044-M-20180724-COMP_soil_microbe_db,strain,before,all_domain,252256,12309253,2.0493201333988345
UNDE_044-M-20190717-COMP,soil_microbe_db,UNDE_044-M-20190717-COMP_soil_microbe_db,phylum,before,all_domain,1676985,3085654,54.34779790605169
UNDE_044-M-20190717-COMP,soil_microbe_db,UNDE_044-M-20190717-COMP_soil_microbe_db,phylum,before,fungi,36532,3085654,1.1839305379021756
UNDE_044-M-20190717-COMP,soil_microbe_db,UNDE_044-M-20190717-COMP_soil_microbe_db,class,before,all_domain,1598431,3085654,51.802016687548246
UNDE_044-M-20190717-COMP,soil_microbe_db,UNDE_044-M-20190717-COMP_soil_microbe_db,order,before,all_domain,1458876,3085654,47.27931258656998
