ncbi_species_taxid	accession	ncbi_genbank_assembly_accession	ncbi_organism_name	kingdom	phylum	species	ncbi_taxonomy	source	is_published
2162217	GCA_003210285.1	GCA_003210285.1	Prochlorococcus sp. AG-686-J21	Bacteria	Cyanobacteriota	Prochlorococcus sp. AG-686-J21	d__Bacteria;p__Cyanobacteria;c__;o__Synechococcales;f__Prochloraceae;g__Prochlorococcus;s__	GTDB_207	Y
2162236	GCA_003281685.1	GCA_003281685.1	Prochlorococcus sp. AG-347-E23	Bacteria	Cyanobacteriota	Prochlorococcus sp. AG-347-E23	d__Bacteria;p__Cyanobacteria;c__;o__Synechococcales;f__Prochloraceae;g__Prochlorococcus;s__	GTDB_207	Y
2162237	GCA_003281625.1	GCA_003281625.1	Prochlorococcus sp. AG-347-I04	Bacteria	Cyanobacteriota	Prochlorococcus sp. AG-347-I04	d__Bacteria;p__Cyanobacteria;c__;o__Synechococcales;f__Prochloraceae;g__Prochlorococcus;s__	GTDB_207	Y
2162253	GCA_003279635.1	GCA_003279635.1	Prochlorococcus sp. AG-402-B05	Bacteria	Cyanobacteriota	Prochlorococcus sp. AG-402-B05	d__Bacteria;p__Cyanobacteria;c__;o__Synechococcales;f__Prochloraceae;g__Prochlorococcus;s__	GTDB_207	Y
2162281	GCA_003214175.1	GCA_003214175.1	Prochlorococcus sp. AG-418-I20	Bacteria	Cyanobacteriota	Prochlorococcus sp. AG-418-I20	d__Bacteria;p__Cyanobacteria;c__;o__Synechococcales;f__Prochloraceae;g__Prochlorococcus;s__	GTDB_207	Y
2162295	GCA_003210155.1	GCA_003210155.1	Prochlorococcus sp. AG-424-E18	Bacteria	Cyanobacteriota	Prochlorococcus sp. AG-424-E18	d__Bacteria;p__Cyanobacteria;c__;o__Synechococcales;f__Prochloraceae;g__Prochlorococcus;s__	GTDB_207	Y
2162312	GCA_003209755.1	GCA_003209755.1	Prochlorococcus sp. AG-436-C14	Bacteria	Cyanobacteriota	Prochlorococcus sp. AG-436-C14	d__Bacteria;p__Cyanobacteria;c__;o__Synechococcales;f__Prochloraceae;g__Prochlorococcus;s__	GTDB_207	Y
2162324	GCA_003209675.1	GCA_003209675.1	Prochlorococcus sp. AG-442-N07	Bacteria	Cyanobacteriota	Prochlorococcus sp. AG-442-N07	d__Bacteria;p__Cyanobacteria;c__;o__Synechococcales;f__Prochloraceae;g__Prochlorococcus;s__	GTDB_207	Y
2162358	GCA_003209065.1	GCA_003209065.1	Prochlorococcus sp. AG-670-N10	Bacteria	Cyanobacteriota	Prochlorococcus sp. AG-670-N10	d__Bacteria;p__Cyanobacteria;c__;o__Synechococcales;f__Prochloraceae;g__Prochlorococcus;s__	GTDB_207	Y
2162465	GCA_003279945.1	GCA_003279945.1	Prochlorococcus sp. AG-388-A01	Bacteria	Cyanobacteriota	Prochlorococcus sp. AG-388-A01	d__Bacteria;p__Cyanobacteria;c__;o__Synechococcales;f__Prochloraceae;g__Prochlorococcus;s__	GTDB_207	Y
2162466	GCA_003279935.1	GCA_003279935.1	Prochlorococcus sp. AG-388-A04	Bacteria	Cyanobacteriota	Prochlorococcus sp. AG-388-A04	d__Bacteria;p__Cyanobacteria;c__;o__Synechococcales;f__Prochloraceae;g__Prochlorococcus;s__	GTDB_207	Y
2162471	GCA_003279445.1	GCA_003279445.1	Prochlorococcus sp. AG-402-G10	Bacteria	Cyanobacteriota	Prochlorococcus sp. AG-402-G10	d__Bacteria;p__Cyanobacteria;c__;o__Synechococcales;f__Prochloraceae;g__Prochlorococcus;s__	GTDB_207	Y
2162491	GCA_003215535.1	GCA_003215535.1	Prochlorococcus sp. AG-409-L18	Bacteria	Cyanobacteriota	Prochlorococcus sp. AG-409-L18	d__Bacteria;p__Cyanobacteria;c__;o__Synechococcales;f__Prochloraceae;g__Prochlorococcus;s__	GTDB_207	Y
2162504	GCA_003214355.1	GCA_003214355.1	Prochlorococcus sp. AG-418-C09	Bacteria	Cyanobacteriota	Prochlorococcus sp. AG-418-C09	d__Bacteria;p__Cyanobacteria;c__;o__Synechococcales;f__Prochloraceae;g__Prochlorococcus;s__	GTDB_207	Y
2162506	GCA_003214315.1	GCA_003214315.1	Prochlorococcus sp. AG-418-D13	Bacteria	Cyanobacteriota	Prochlorococcus sp. AG-418-D13	d__Bacteria;p__Cyanobacteria;c__;o__Synechococcales;f__Prochloraceae;g__Prochlorococcus;s__	GTDB_207	Y
2162520	GCA_003212395.1	GCA_003212395.1	Prochlorococcus sp. AG-442-B03	Bacteria	Cyanobacteriota	Prochlorococcus sp. AG-442-B03	d__Bacteria;p__Cyanobacteria;c__;o__Synechococcales;f__Prochloraceae;g__Prochlorococcus;s__	GTDB_207	Y
2162578	GCA_003278095.1	GCA_003278095.1	SAR116 cluster bacterium AG-390-L20	Bacteria	Pseudomonadota	SAR116 cluster bacterium AG-390-L20	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__;f__;g__;s__	GTDB_207	Y
2162589	GCA_003212795.1	GCA_003212795.1	OCS116 cluster bacterium AG-435-F03	Bacteria	Pseudomonadota	OCS116 cluster bacterium AG-435-F03	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__;f__;g__;s__	GTDB_207	Y
2171751	GCA_003097615.1	GCA_003097615.1	Pueribacillus theae	Bacteria	Bacillota	Pueribacillus theae	d__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Bacillaceae;g__Pueribacillus;s__Pueribacillus theae	GTDB_207	Y
2172550	GCA_016927835.1	GCA_016927835.1	candidate division KSB1 bacterium	Bacteria		candidate division KSB1 bacterium	d__Bacteria;p__;c__;o__;f__;g__;s__	GTDB_207	Y
2172550	GCA_016929055.1	GCA_016929055.1	candidate division KSB1 bacterium	Bacteria		candidate division KSB1 bacterium	d__Bacteria;p__;c__;o__;f__;g__;s__	GTDB_207	Y
2172550	GCA_003576975.1	GCA_003576975.1	candidate division KSB1 bacterium	Bacteria		candidate division KSB1 bacterium	d__Bacteria;p__;c__;o__;f__;g__;s__	GTDB_207	Y
2172550	GCA_015491485.1	GCA_015491485.1	candidate division KSB1 bacterium	Bacteria		candidate division KSB1 bacterium	d__Bacteria;p__;c__;o__;f__;g__;s__	GTDB_207	Y
2172550	GCA_016934825.1	GCA_016934825.1	candidate division KSB1 bacterium	Bacteria		candidate division KSB1 bacterium	d__Bacteria;p__;c__;o__;f__;g__;s__	GTDB_207	Y
2175619	GCA_003234365.1	GCA_003234365.1	Curtobacterium sp. MCJR17_020	Bacteria	Actinomycetota	Curtobacterium sp. MCJR17_020	d__Bacteria;p__Actinobacteria;c__Actinomycetia;o__Micrococcales;f__Microbacteriaceae;g__Curtobacterium;s__	GTDB_207	Y
2175645	GCA_003234115.1	GCA_003234115.1	Curtobacterium sp. MCPF17_002	Bacteria	Actinomycetota	Curtobacterium sp. MCPF17_002	d__Bacteria;p__Actinobacteria;c__Actinomycetia;o__Micrococcales;f__Microbacteriaceae;g__Curtobacterium;s__	GTDB_207	Y
2175646	GCA_003234175.1	GCA_003234175.1	Curtobacterium sp. MCSS17_007	Bacteria	Actinomycetota	Curtobacterium sp. MCSS17_007	d__Bacteria;p__Actinobacteria;c__Actinomycetia;o__Micrococcales;f__Microbacteriaceae;g__Curtobacterium;s__	GTDB_207	Y
2175650	GCA_003234795.1	GCA_003234795.1	Curtobacterium sp. MCLR17_032	Bacteria	Actinomycetota	Curtobacterium sp. MCLR17_032	d__Bacteria;p__Actinobacteria;c__Actinomycetia;o__Micrococcales;f__Microbacteriaceae;g__Curtobacterium;s__	GTDB_207	Y
2175655	GCA_003234085.1	GCA_003234085.1	Curtobacterium sp. MCPF17_052	Bacteria	Actinomycetota	Curtobacterium sp. MCPF17_052	d__Bacteria;p__Actinobacteria;c__Actinomycetia;o__Micrococcales;f__Microbacteriaceae;g__Curtobacterium;s__	GTDB_207	Y
2175666	GCA_003234265.1	GCA_003234265.1	Curtobacterium sp. MCSS17_015	Bacteria	Actinomycetota	Curtobacterium sp. MCSS17_015	d__Bacteria;p__Actinobacteria;c__Actinomycetia;o__Micrococcales;f__Microbacteriaceae;g__Curtobacterium;s__	GTDB_207	Y
2175803	GCA_003130815.1	GCA_003130815.1	Bacteroidetes bacterium SCGC AAA795-G10	Bacteria	Bacteroidota	Bacteroidetes bacterium SCGC AAA795-G10	d__Bacteria;p__Bacteroidetes;c__;o__;f__;g__;s__	GTDB_207	Y
2183553	GCA_003259005.1	GCA_003259005.1	Spirosoma sp. HMF3257	Bacteria	Bacteroidota	Spirosoma telluris	d__Bacteria;p__Bacteroidetes;c__Cytophagia;o__Cytophagales;f__Cytophagaceae;g__Spirosoma;s__	GTDB_207	Y
2183919	GCA_003664105.1	GCA_003664105.1	Leifsonia sp. M321 24_2	Bacteria	Actinomycetota	Leifsonia sp. M321 24_2	d__Bacteria;p__Actinobacteria;c__Actinomycetia;o__Micrococcales;f__Microbacteriaceae;g__Leifsonia;s__	GTDB_207	Y
2183922	GCA_003635105.1	GCA_003635105.1	Mucilaginibacter sp. 94	Bacteria	Bacteroidota	Mucilaginibacter sp. 94	d__Bacteria;p__Bacteroidetes;c__Sphingobacteriia;o__Sphingobacteriales;f__Sphingobacteriaceae;g__Mucilaginibacter;s__	GTDB_207	Y
2183923	GCA_003384945.1	GCA_003384945.1	Clavibacter sp. 199	Bacteria	Actinomycetota	Clavibacter sp. 199	d__Bacteria;p__Actinobacteria;c__Actinomycetia;o__Micrococcales;f__Microbacteriaceae;g__Clavibacter;s__	GTDB_207	Y
2183924	GCA_003208335.1	GCA_003208335.1	Arthrobacter sp. RC1.1 241	Bacteria	Actinomycetota	Arthrobacter sp. RC1.1 241	d__Bacteria;p__Actinobacteria;c__Actinomycetia;o__Micrococcales;f__Micrococcaceae;g__Arthrobacter;s__	GTDB_207	Y
2183925	GCA_003208305.1	GCA_003208305.1	Novosphingobium sp. B3058 49	Bacteria	Pseudomonadota	Novosphingobium sp. B3058 49	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Novosphingobium;s__	GTDB_207	Y
2184014	GCA_012522695.1	GCA_012522695.1	Erysipelotrichia bacterium	Bacteria	Bacillota	Erysipelotrichia bacterium	d__Bacteria;p__Firmicutes;c__Erysipelotrichia;o__;f__;g__;s__	GTDB_207	Y
2184052	GCA_012516785.1	GCA_012516785.1	Methanomicrobiales archaeon	Archaea	Euryarchaeota	Methanomicrobiales archaeon	d__Archaea;p__Euryarchaeota;c__Methanomicrobia;o__Methanomicrobiales;f__;g__;s__	GTDB_207	Y
2184052	GCA_012520015.1	GCA_012520015.1	Methanomicrobiales archaeon	Archaea	Euryarchaeota	Methanomicrobiales archaeon	d__Archaea;p__Euryarchaeota;c__Methanomicrobia;o__Methanomicrobiales;f__;g__;s__	GTDB_207	Y
2184052	GCA_013415665.1	GCA_013415665.1	Methanomicrobiales archaeon	Archaea	Euryarchaeota	Methanomicrobiales archaeon	d__Archaea;p__Euryarchaeota;c__Methanomicrobia;o__Methanomicrobiales;f__;g__;s__	GTDB_207	Y
2184052	GCA_012521035.1	GCA_012521035.1	Methanomicrobiales archaeon	Archaea	Euryarchaeota	Methanomicrobiales archaeon	d__Archaea;p__Euryarchaeota;c__Methanomicrobia;o__Methanomicrobiales;f__;g__;s__	GTDB_207	Y
2184052	GCA_012523385.1	GCA_012523385.1	Methanomicrobiales archaeon	Archaea	Euryarchaeota	Methanomicrobiales archaeon	d__Archaea;p__Euryarchaeota;c__Methanomicrobia;o__Methanomicrobiales;f__;g__;s__	GTDB_207	Y
2184419	GCA_012839395.1	GCA_012839395.1	Tepidimicrobium sp.	Bacteria	Bacillota	Tepidimicrobium sp.	d__Bacteria;p__Firmicutes;c__Tissierellia;o__Tissierellales;f__Tissierellaceae;g__Tepidimicrobium;s__	GTDB_207	Y
2184738	GCA_011056815.1	GCA_011056815.1	Desulfurococcaceae archaeon	Archaea	Thermoproteota	Desulfurococcaceae archaeon	d__Archaea;p__Crenarchaeota;c__Thermoprotei;o__Desulfurococcales;f__Desulfurococcaceae;g__;s__	GTDB_207	Y
2184738	GCA_011375535.1	GCA_011375535.1	Desulfurococcaceae archaeon	Archaea	Thermoproteota	Desulfurococcaceae archaeon	d__Archaea;p__Crenarchaeota;c__Thermoprotei;o__Desulfurococcales;f__Desulfurococcaceae;g__;s__	GTDB_207	Y
2184738	GCA_011375725.1	GCA_011375725.1	Desulfurococcaceae archaeon	Archaea	Thermoproteota	Desulfurococcaceae archaeon	d__Archaea;p__Crenarchaeota;c__Thermoprotei;o__Desulfurococcales;f__Desulfurococcaceae;g__;s__	GTDB_207	Y
2184738	GCA_011364525.1	GCA_011364525.1	Desulfurococcaceae archaeon	Archaea	Thermoproteota	Desulfurococcaceae archaeon	d__Archaea;p__Crenarchaeota;c__Thermoprotei;o__Desulfurococcales;f__Desulfurococcaceae;g__;s__	GTDB_207	Y
2184738	GCA_011380285.1	GCA_011380285.1	Desulfurococcaceae archaeon	Archaea	Thermoproteota	Desulfurococcaceae archaeon	d__Archaea;p__Crenarchaeota;c__Thermoprotei;o__Desulfurococcales;f__Desulfurococcaceae;g__;s__	GTDB_207	Y
2200953	GCA_003144035.1	GCA_003144035.1	Vibrio sp. E4404	Bacteria	Pseudomonadota	Vibrio albus	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Vibrionales;f__Vibrionaceae;g__Vibrio;s__	GTDB_207	Y
2201154	GCA_018402585.1	GCA_018402585.1	Chthoniobacterales bacterium	Bacteria	Verrucomicrobiota	Chthoniobacterales bacterium	d__Bacteria;p__Verrucomicrobia;c__Spartobacteria;o__Chthoniobacterales;f__;g__;s__	GTDB_207	Y
2201154	GCA_013694595.1	GCA_013694595.1	Chthoniobacterales bacterium	Bacteria	Verrucomicrobiota	Chthoniobacterales bacterium	d__Bacteria;p__Verrucomicrobia;c__Spartobacteria;o__Chthoniobacterales;f__;g__;s__	GTDB_207	Y
2201154	GCA_015655545.1	GCA_015655545.1	Chthoniobacterales bacterium	Bacteria	Verrucomicrobiota	Chthoniobacterales bacterium	d__Bacteria;p__Verrucomicrobia;c__Spartobacteria;o__Chthoniobacterales;f__;g__;s__	GTDB_207	Y
2201154	GCA_013812515.1	GCA_013812515.1	Chthoniobacterales bacterium	Bacteria	Verrucomicrobiota	Chthoniobacterales bacterium	d__Bacteria;p__Verrucomicrobia;c__Spartobacteria;o__Chthoniobacterales;f__;g__;s__	GTDB_207	Y
2201154	GCA_017853515.1	GCA_017853515.1	Chthoniobacterales bacterium	Bacteria	Verrucomicrobiota	Chthoniobacterales bacterium	d__Bacteria;p__Verrucomicrobia;c__Spartobacteria;o__Chthoniobacterales;f__;g__;s__	GTDB_207	Y
2201155	GCA_003244055.1	GCA_003244055.1	Pseudonocardiales bacterium	Bacteria	Actinomycetota	Pseudonocardiales bacterium	d__Bacteria;p__Actinobacteria;c__Actinomycetia;o__Pseudonocardiales;f__;g__;s__	GTDB_207	Y
2201155	GCA_019243635.1	GCA_019243635.1	Pseudonocardiales bacterium	Bacteria	Actinomycetota	Pseudonocardiales bacterium	d__Bacteria;p__Actinobacteria;c__Actinomycetia;o__Pseudonocardiales;f__;g__;s__	GTDB_207	Y
2201155	GCA_019241525.1	GCA_019241525.1	Pseudonocardiales bacterium	Bacteria	Actinomycetota	Pseudonocardiales bacterium	d__Bacteria;p__Actinobacteria;c__Actinomycetia;o__Pseudonocardiales;f__;g__;s__	GTDB_207	Y
2201156	GCA_014239855.1	GCA_014239855.1	Acidimicrobiales bacterium	Bacteria	Actinomycetota	Acidimicrobiales bacterium	d__Bacteria;p__Actinobacteria;c__Acidimicrobiia;o__Acidimicrobiales;f__;g__;s__	GTDB_207	Y
2201156	GCA_017883075.1	GCA_017883075.1	Acidimicrobiales bacterium	Bacteria	Actinomycetota	Acidimicrobiales bacterium	d__Bacteria;p__Actinobacteria;c__Acidimicrobiia;o__Acidimicrobiales;f__;g__;s__	GTDB_207	Y
2201156	GCA_017882995.1	GCA_017882995.1	Acidimicrobiales bacterium	Bacteria	Actinomycetota	Acidimicrobiales bacterium	d__Bacteria;p__Actinobacteria;c__Acidimicrobiia;o__Acidimicrobiales;f__;g__;s__	GTDB_207	Y
2201156	GCA_017883135.1	GCA_017883135.1	Acidimicrobiales bacterium	Bacteria	Actinomycetota	Acidimicrobiales bacterium	d__Bacteria;p__Actinobacteria;c__Acidimicrobiia;o__Acidimicrobiales;f__;g__;s__	GTDB_207	Y
2201156	GCA_017883045.1	GCA_017883045.1	Acidimicrobiales bacterium	Bacteria	Actinomycetota	Acidimicrobiales bacterium	d__Bacteria;p__Actinobacteria;c__Acidimicrobiia;o__Acidimicrobiales;f__;g__;s__	GTDB_207	Y
2201189	GCA_004135675.1	GCA_004135675.1	Marinitoga lauensis	Bacteria	Thermotogota	Marinitoga lauensis	d__Bacteria;p__Thermotogae;c__Thermotogae;o__Petrotogales;f__Petrotogaceae;g__Marinitoga;s__Marinitoga lauensis	GTDB_207	Y
2202144	GCA_018262985.1	GCA_018262985.1	Spirochaetes bacterium	Bacteria	Spirochaetota	Spirochaetota bacterium	d__Bacteria;p__Spirochaetes;c__;o__;f__;g__;s__	GTDB_207	Y
2202144	GCA_004297825.1	GCA_004297825.1	Spirochaetes bacterium	Bacteria	Spirochaetota	Spirochaetota bacterium	d__Bacteria;p__Spirochaetes;c__;o__;f__;g__;s__	GTDB_207	Y
2202144	GCA_018816345.1	GCA_018816345.1	Spirochaetes bacterium	Bacteria	Spirochaetota	Spirochaetota bacterium	d__Bacteria;p__Spirochaetes;c__;o__;f__;g__;s__	GTDB_207	Y
2202144	GCA_018240245.1	GCA_018240245.1	Spirochaetes bacterium	Bacteria	Spirochaetota	Spirochaetota bacterium	d__Bacteria;p__Spirochaetes;c__;o__;f__;g__;s__	GTDB_207	Y
2202144	GCA_013151965.1	GCA_013151965.1	Spirochaetes bacterium	Bacteria	Spirochaetota	Spirochaetota bacterium	d__Bacteria;p__Spirochaetes;c__;o__;f__;g__;s__	GTDB_207	Y
2202151	GCA_015486105.1	GCA_015486105.1	Aquificae bacterium	Bacteria	Aquificota	Aquificota bacterium	d__Bacteria;p__Aquificae;c__;o__;f__;g__;s__	GTDB_207	Y
2202151	GCA_013153795.1	GCA_013153795.1	Aquificae bacterium	Bacteria	Aquificota	Aquificota bacterium	d__Bacteria;p__Aquificae;c__;o__;f__;g__;s__	GTDB_207	Y
2202151	GCA_013153635.1	GCA_013153635.1	Aquificae bacterium	Bacteria	Aquificota	Aquificota bacterium	d__Bacteria;p__Aquificae;c__;o__;f__;g__;s__	GTDB_207	Y
2202151	GCA_013154375.1	GCA_013154375.1	Aquificae bacterium	Bacteria	Aquificota	Aquificota bacterium	d__Bacteria;p__Aquificae;c__;o__;f__;g__;s__	GTDB_207	Y
2202151	GCA_013153495.1	GCA_013153495.1	Aquificae bacterium	Bacteria	Aquificota	Aquificota bacterium	d__Bacteria;p__Aquificae;c__;o__;f__;g__;s__	GTDB_207	Y
2202731	GCA_016744085.1	GCA_016744085.1	Kiritimatiellales bacterium	Bacteria	Kiritimatiellota	Kiritimatiellales bacterium	d__Bacteria;p__Kiritimatiellaeota;c__Kiritimatiellae;o__Kiritimatiellales;f__;g__;s__	GTDB_207	Y
2202731	GCA_003246265.1	GCA_003246265.1	Kiritimatiellales bacterium	Bacteria	Kiritimatiellota	Kiritimatiellales bacterium	d__Bacteria;p__Kiritimatiellaeota;c__Kiritimatiellae;o__Kiritimatiellales;f__;g__;s__	GTDB_207	Y
2202731	GCA_003230915.1	GCA_003230915.1	Kiritimatiellales bacterium	Bacteria	Kiritimatiellota	Kiritimatiellales bacterium	d__Bacteria;p__Kiritimatiellaeota;c__Kiritimatiellae;o__Kiritimatiellales;f__;g__;s__	GTDB_207	Y
2202732	GCA_900620265.1	GCA_900620265.1	Nitrosopumilaceae archaeon	Archaea	Nitrososphaerota	Nitrosopumilaceae archaeon	d__Archaea;p__Thaumarchaeota;c__;o__Nitrosopumilales;f__Nitrosopumilaceae;g__;s__	GTDB_207	Y
2202732	GCA_005798405.1	GCA_005798405.1	Nitrosopumilaceae archaeon	Archaea	Nitrososphaerota	Nitrosopumilaceae archaeon	d__Archaea;p__Thaumarchaeota;c__;o__Nitrosopumilales;f__Nitrosopumilaceae;g__;s__	GTDB_207	Y
2202734	GCA_016715105.1	GCA_016715105.1	Saprospiraceae bacterium	Bacteria	Bacteroidota	Saprospiraceae bacterium	d__Bacteria;p__Bacteroidetes;c__Saprospiria;o__Saprospirales;f__Saprospiraceae;g__;s__	GTDB_207	Y
2202734	GCA_016710625.1	GCA_016710625.1	Saprospiraceae bacterium	Bacteria	Bacteroidota	Saprospiraceae bacterium	d__Bacteria;p__Bacteroidetes;c__Saprospiria;o__Saprospirales;f__Saprospiraceae;g__;s__	GTDB_207	Y
2202734	GCA_007125435.1	GCA_007125435.1	Saprospiraceae bacterium	Bacteria	Bacteroidota	Saprospiraceae bacterium	d__Bacteria;p__Bacteroidetes;c__Saprospiria;o__Saprospirales;f__Saprospiraceae;g__;s__	GTDB_207	Y
